"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","기타재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
4,0,0,0,227000,0,0,0,0,0,0,1372000,99,2,270258,1,3.9,0,0.78,3.12,0,3.9,0,0.78,3.12,0,0,0,0,0,0,2.6,0,0.26,2.34,0,2.6,0,0.26,2.34,0,0,0,0,0,0,24,2,84.6153846153846,615000,87307.6923076923,527692.307692308,0,0,0,87307.6923076923,0,0,0,0,0,0,527692.307692308,56538.4615384615,64807.6923076923,29230.7692307692,2692.30769230769,0,0,0,0,66483.9743589744,7191.15384615385,73675.1282051282,55400,233846.153846154,0,233846.153846154,1226211.92307692,426185.384615385,0,1652397.30769231,1593787.74358974,35133.5061583333,48776.43075,83909.9369083334,1543968.01383141,3797772.64102564,2819999.66666667,317756.090754487,3137755.75742115,2253804.62719423,5391560.38461538,119.615384615385,538.076923076923,80.7692307692308,20.3846153846154,1148307.69230769,3874153.84615385,347307.692307692,21791.1538461538,0,0,0,0,84.6153846153846,0,0,84.6153846153846,0,0,0,0,865.384615384615,865.384615384615,26.1538461538462,40,4.23076923076923,23.0769230769231,5.38461538461539,0,98.8461538461539,0,0,0,0,0,0,0,0,0,44.2307692307692,36.5384615384615,0,0,0,0,0,0,0,18.0769230769231,0,0,0,0,0,0,0,0,0,0,14.4444444444444
4,0,0,0,249000,0,0,0,0,0,0,0,38,1,296914,2,1.4,0,0.15,1.25,0,1.4,0,0.15,1.25,0,0,0,0,0,0,1.4,0,0.15,1.25,0,1.4,0,0.15,1.25,0,0,0,0,0,0,20.8333333333333,2,342.857142857143,177857.142857143,177857.142857143,0,0,0,0,177857.142857143,0,0,0,0,0,0,0,0,75214.2857142857,0,0,25714.2857142857,0,0,0,113004.761904762,0,113004.761904762,0,300000,0,300000,3050172.14285714,0,0,3050172.14285714,688704.476190476,18495.8385238095,67078.5008214286,85574.3393452381,3435746.48220238,1289452.66666667,3738876.61904762,385574.339345238,4124450.95839286,-2146293.81553571,1978157.14285714,326.428571428571,326.428571428571,0,0,1188200,789957.142857143,0,0,0,0,0,0,157.142857142857,0,0,157.142857142857,0,0,0,0,0,0,75.7142857142857,40.7142857142857,0,0,40.7142857142857,0,157.142857142857,37.8571428571429,0,0,0,0,0,0,0,0,81.4285714285714,7.85714285714286,0,0,0,0,6.42857142857143,0,0,23.5714285714286,0,0,0,0,0,0,0,0,0,0,32.1666666666667
4,0,0,0,260000,0,0,118000,0,0,0,0,34,2,300789,1,3.9,0,0,3.9,0,0,0,0,0,0,3.9,0,0,3.9,0,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,20,1,66.9230769230769,145384.615384615,100000,45384.6153846154,0,0,0,100000,0,0,45384.6153846154,0,0,0,0,7692.30769230769,30500,0,0,0,0,0,0,13382.0512820513,16915.3846153846,30297.4358974359,51019.2307692308,0,56153.8461538461,56153.8461538461,2531722.69230769,0,0,2531722.69230769,621836.435897436,39570.6449166666,54713.28725,94283.9321666667,2626006.62447436,4042309.71794872,3097405.28205128,150437.778320513,3247843.06037179,1416303.09347436,4664146.15384615,193.461538461538,527.307692307692,219.615384615385,0,1250215.38461538,2524046.15384615,889884.615384615,0,0,0,0,0,111.538461538462,0,0,111.538461538462,692.307692307692,0,0,0,0,692.307692307692,77.6923076923077,70.7692307692308,0,0,0,0,148.461538461538,0,0,0,0,0,0,0,0,27.6923076923077,77.6923076923077,16.1538461538462,0,0,0,0,25.3846153846154,0,0,1.53846153846154,0,0,0,0,0,0,0,0,0,0,16.3541666666667
4,0,0,0,264000,0,0,0,0,0,0,0,34,1,300789,2,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,6.66666666666667,2,533.333333333333,176000,176000,0,0,0,0,176000,0,0,0,0,0,0,0,189333.333333333,90066.6666666667,0,14000,14000,0,0,0,940176.666666667,89016,1029192.66666667,400111.111111111,606666.666666667,0,606666.666666667,4394268,1641792,142666.666666667,6178726.66666667,3894089.72537605,272821.245161111,134241.852333333,407063.097494445,5511859.48322951,2478390.27462395,8392219.44444445,1013729.76416111,9405949.20860556,-3033469.20860556,6372480,448.666666666667,1373.33333333333,336.666666666667,59.3333333333333,1722880,4023866.66666667,572333.333333333,53400,0,0,0,0,286.666666666667,0,0,286.666666666667,0,0,0,0,0,0,111.333333333333,91.3333333333333,64,0,36.6666666666667,21.3333333333333,324.666666666667,0,0,0,0,0,0,0,0,2.66666666666667,246.666666666667,16.6666666666667,0,0,0,0,24.6666666666667,0,0,25.3333333333333,0,0,0,0,8,0,0,0,0,0.666666666666667,28.2903225806452
4,0,0,0,267000,0,0,0,0,0,0,0,34,1,300789,2,1.2,0,0,1.2,0,1.2,0,0,1.2,0,0,0,0,0,0,1.2,0,0,1.2,0,1.2,0,0,1.2,0,0,0,0,0,0,25,1,329.166666666667,222500,222500,0,0,0,0,222500,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,43559.7222222222,0,43559.7222222222,0,289166.666666667,0,289166.666666667,910676.666666667,206180,0,1116856.66666667,776528.722222222,3294.79926388889,27058.5618333333,30353.3610972222,1230196.69443056,798179.611111111,1687205.38888889,319520.027763889,2006725.41665278,-432017.083319444,1574708.33333333,38.3333333333333,380.833333333333,183.333333333333,0,147200,1115841.66666667,311666.666666667,0,0,0,0,0,241.666666666667,0,0,241.666666666667,0,0,0,0,0,0,48.3333333333333,0,10.8333333333333,0,0,0,59.1666666666667,0,0,0,0,0,0,0,0,0,19.1666666666667,18.3333333333333,0,0,0,0,18.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,28.2903225806452
4,0,0,0,2860000,0,0,0,0,0,0,0,34,3,300789,1,3.97,0,0,3.97,0,3.97,0,0,3.97,0,0,0,0,0,0,3.97,0,0,3.97,0,3.97,0,0,3.97,0,0,0,0,0,0,12,2,302.267002518892,720403.022670025,720403.022670025,0,0,0,0,720403.022670025,0,0,0,0,0,0,0,86397.9848866499,132720.40302267,0,14609.5717884131,21158.6901763224,0,0,29219.1435768262,109239.294710327,0,109239.294710327,181410.579345088,712846.347607053,0,712846.347607053,4299159.44584383,2857196.97732997,417632.241813602,7573988.66498741,4619885.6049869,36684.2339210747,172856.724244332,209540.958165407,5472438.05594928,3053106.83833803,9169936.35516373,922387.30577246,10092323.6609362,-2419331.21761125,7672992.44332494,518.136020151133,1445.84382871537,665.239294710327,145.843828715365,2041455.91939547,4236322.41813602,1263954.65994962,131259.445843829,272.040302267003,0,0,0,654.911838790932,0,0,654.911838790932,0,0,0,0,0,0,69.5214105793451,63.727959697733,40.0503778337532,27.7078085642317,82.6196473551637,52.3929471032746,336.020151133501,0,0,0,0,0,0,47.103274559194,0,1.00755667506297,119.899244332494,38.7909319899244,0,0,0,0,48.8664987405542,0,0,56.9269521410579,0,0,0,0,3.02267002518892,0,0,0,0,20.4030226700252,16.3541666666667
4,0,0,0,303000,0,0,0,0,0,0,0,38,2,296914,2,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,31,2,230.769230769231,116538.461538462,116538.461538462,0,0,0,0,116538.461538462,0,0,0,0,0,0,0,0,18923.0769230769,0,0,3846.15384615385,0,0,0,100060.897435897,0,100060.897435897,446.153846153846,0,62692.3076923077,62692.3076923077,1642351.92307692,262689.230769231,0,1905041.15384615,862110.282051282,12988.4432916667,41193.6292499999,54182.0725416667,1696533.99561859,505985.871794872,2441769.8974359,116874.380233974,2558644.27766987,-1190548.12382372,1368096.15384615,52.6923076923077,341.153846153846,226.153846153846,81.1538461538461,175465.384615385,825592.307692308,294000,73038.4615384615,0,0,0,0,165.384615384615,0,0,165.384615384615,0,0,0,0,0,0,43.8461538461538,10.3846153846154,6.53846153846154,9.23076923076923,26.5384615384615,0,96.5384615384615,0,0,0,0,0,0,0,0,0,65.7692307692308,4.23076923076923,0,0,0,0,0,0,0,26.5384615384615,0,0,0,0,0,0,0,0,0,0,16.75
4,0,0,0,325000,0,0,33000,0,0,0,1061000,34,2,300789,2,2.66,0,0,2.66,0,2.66,0,0,2.66,0,0,0,0,0,0,2.66,0,0,2.66,0,2.66,0,0,2.66,0,0,0,0,0,0,27,2,281.954887218045,533458.646616541,122180.45112782,411278.195488722,0,0,0,122180.45112782,0,0,12406.015037594,0,0,0,398872.180451128,152255.639097744,76390.977443609,0,0,46992.4812030075,0,0,0,156168.546365915,0,156168.546365915,0,109398.496240601,0,109398.496240601,2347468.79699248,0,0,2347468.79699248,1266055.29072682,10296.8772556391,63604.8158082707,73901.6930639098,2530768.98629699,592245.461152882,3613524.0877193,183300.189304511,3796824.27702381,-1938523.52514411,1858300.7518797,0,162.406015037594,395.864661654135,396.240601503759,0,591157.894736842,870902.255639098,396240.601503759,0,0,0,0,270.676691729323,0,0,270.676691729323,97.7443609022556,0,0,0,406.015037593985,503.759398496241,99.6240601503759,0,0,0,18.4210526315789,0,118.045112781955,0,0,0,0,0,0,4.51127819548872,1.8796992481203,0,40.2255639097744,24.812030075188,0,0,0,11.2781954887218,3.38345864661654,0,0,24.4360902255639,0,0,0,0,0,0,0,0,0,7.5187969924812,16.3541666666667
4,0,0,0,342000,0,0,0,0,0,0,0,34,4,300789,2,6,0,0,6,0,4.8,0,0,4.8,0,1.2,0,0,1.2,0,6,0,0,6,0,4.8,0,0,4.8,0,1.2,0,0,1.2,0,30,2,333.333333333333,57000,57000,0,0,0,0,57000,0,0,0,0,0,0,0,19833.3333333333,13666.6666666667,0,5666.66666666667,833.333333333333,0,0,2000,24276.3888888889,22051.4385964912,46327.8274853801,0,80500,25666.6666666667,106166.666666667,857669.666666667,108904.333333333,0,966574,580687.82748538,40476.2502412135,21471.3161,61947.5663412135,1000117.23300788,-154519.494152047,1412690.82748538,168114.23300788,1580805.06049326,-1154636.72715993,426168.333333333,24.3333333333333,73.1666666666667,43.8333333333333,35.1666666666667,98306.6666666667,221695,74516.6666666667,31650,0,0,0,0,131.666666666667,0,0,131.666666666667,0,0,0,0,0,0,25.6666666666667,20.1666666666667,1.5,5.33333333333333,2.66666666666667,0,55.3333333333333,1.66666666666667,0,0,0,0,0,0,0,0,41,3.66666666666667,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,2.66666666666667,7.68421052631579
4,0,0,0,3611000,0,0,0,0,0,0,0,34,4,300789,2,16,0,0,16,0,16,0,0,16,0,0,0,0,0,0,16,0,0,16,0,16,0,0,16,0,0,0,0,0,0,15,2,437.5,225687.5,225687.5,0,0,0,0,225687.5,0,0,0,0,0,0,0,131250,22437.5,0,10000,8125,254125,0,27312.5,11018.8541666667,7789.0625,18807.9166666667,33007.8125,559250,0,559250,939302.5,1428776.1875,96250,2464328.6875,2518390.68798636,21641.2612,63336.813678125,84978.074878125,1621708.30355844,1159084.93701364,3495870.91666667,644228.074878125,4140098.99154479,-462623.366544791,3677475.625,80,639.8125,614.25,276.1875,323200,1938631.875,1167075,248568.75,0,0,0,0,180.625,0,0,180.625,0,0,0,0,0,0,12,9.625,29,23,23,19.5,116.125,0,0,0,0,0,0,14.3125,0,0,44.375,2.75,0,0,0,0,33.125,0,0,12.375,0,0,0,0,0.75,0,0,0,0,8.4375,1.6875
4,0,0,0,370000,0,0,0,0,0,0,0,34,1,300789,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,20,2,400,370000,370000,0,0,0,0,370000,0,0,0,0,0,0,0,126000,587600,0,11000,5000,0,0,803000,161565,84522.9473684211,246087.947368421,360100,0,154000,154000,8609762,171378,0,8781140,3134954.94736842,175513.154696579,215277.361,390790.515696579,9000552.51569658,352515.052631579,11590716.9473684,544790.515696579,12135507.463065,-8648037.463065,3487470,183,585,351,421,739320,1772550,596700,378900,0,0,0,0,580,0,0,580,0,0,0,0,0,0,239,114,9,0,96,0,458,113,0,0,0,0,0,21,0,0,237,11,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.2903225806452
4,0,0,0,40000,0,0,0,0,0,0,0,38,1,296914,2,1,0,0.8,0.2,0,1,0,0.8,0.2,0,0,0,0,0,0,1,0,0.8,0.2,0,1,0,0.8,0.2,0,0,0,0,0,0,46,2,53,40000,40000,0,0,0,0,40000,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,92373.3333333333,0,92373.3333333333,0,505000,0,505000,3144116,0,0,3144116,453887.333333333,16596.1780833333,64655.6274,81251.8054833333,3730367.80548333,2234252.66666667,3598003.33333333,586251.805483333,4184255.13881667,-1496115.13881667,2688140,256,448,360,315,852480,1084160,468000,283500,0,0,0,0,60,0,0,60,0,0,0,0,0,0,80,69,0,0,24,0,173,0,0,0,0,0,0,0,0,0,138,11,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,32.1666666666667
4,0,0,0,412000,0,0,0,0,0,0,0,34,1,300789,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,25,1,478,412000,412000,0,0,0,0,412000,0,0,0,0,0,0,0,0,56500,0,0,0,0,0,0,17160,0,17160,139625,490000,0,490000,3970140,795723,0,4765863,1721797,25609.551825,105472.41445,131081.966275,4591221.966275,1139733,5691937,621081.966275,6313018.966275,-3451488.966275,2861530,183,457,263,211,702720,1521810,447100,189900,0,0,0,0,510,0,0,510,0,0,0,0,0,0,150,75,31,14,0,0,270,0,0,0,0,0,0,0,0,54,102,30,0,0,0,60,18,0,0,0,0,0,0,0,0,0,0,0,0,6,28.2903225806452
4,0,0,0,415000,0,0,0,0,0,0,0,38,1,296914,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,39.6666666666667,2,290,415000,415000,0,0,0,0,415000,0,0,0,0,0,0,0,0,113400,0,0,0,0,0,0,337081.666666667,0,337081.666666667,0,276000,0,276000,4304198,1455906,0,5760104,2618301.66666667,-19458.2840833333,126713.3556,107255.071516667,4687453.07151667,-1211781.66666667,6922499.66666667,383255.071516667,7305754.73818333,-5899234.73818333,1406520,0,274,439,0,0,748020,658500,0,0,0,0,0,360,0,0,360,0,0,0,0,0,0,119,46,45,0,55,19,284,12,0,0,0,0,0,0,0,0,103,34,0,0,0,71,17,0,0,47,0,0,0,0,0,0,0,0,0,0,32.1666666666667
4,0,0,0,451000,0,0,0,0,0,0,0,34,4,300789,2,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,38,2,366.666666666667,75166.6666666667,75166.6666666667,0,0,0,0,75166.6666666667,0,0,0,0,0,0,0,9000,10933.3333333333,0,0,0,0,0,176833.333333333,32284.1666666667,2967.5,35251.6666666667,72020.8333333333,245166.666666667,0,245166.666666667,1336519.66666667,0,0,1336519.66666667,679994.833333333,14073.5889486111,32410.32795,46483.9168986111,1628170.25023194,1194716.83333333,2016514.5,291650.583565278,2308165.08356528,-433453.416898611,1874711.66666667,0,639.833333333333,0,0,0,1874711.66666667,0,0,0,0,0,0,120,0,0,120,0,0,0,0,0,0,21.3333333333333,27.1666666666667,0,0,21.1666666666667,0,69.6666666666667,0,0,0,0,0,0,0,0,5.16666666666667,37.1666666666667,2.66666666666667,0,0,0,3.16666666666667,5.5,0,0,15.6666666666667,0,0,0,0,0.333333333333333,0,0,0,0,0,7.68421052631579
4,0,0,0,477000,0,0,0,0,0,0,0,34,2,300789,2,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,20,1,281.153846153846,183461.538461538,183461.538461538,0,0,0,0,183461.538461538,0,0,0,0,0,0,0,0,14923.0769230769,0,0,0,0,0,0,26519.2307692308,32525,59044.2307692308,0,0,80000,80000,967617.692307692,0,0,967617.692307692,638217.846153846,53075.855625,23494.9465,76570.802125,1044188.49443269,1119726.38461538,1525835.53846154,156570.802125,1682406.34058654,75537.8901826923,1757944.23076923,70,281.538461538462,135.384615384615,80.7692307692308,310135,1031556.92307692,307052.307692308,109200,0,0,0,0,165.384615384615,0,0,165.384615384615,0,0,0,0,0,0,29.6153846153846,27.3076923076923,0,0,0,0,56.9230769230769,0,0,0,0,0,0,0,0,5.38461538461538,16.1538461538462,10.7692307692308,0,0,0,0,6.92307692307692,15.3846153846154,0,0,0,0,0,0,0,0,0,0,0,2.30769230769231,16.3541666666667
4,0,0,0,487000,0,0,0,0,0,0,0,38,2,296914,2,2.62,0,0,2.62,0,2.62,0,0,2.62,0,0,0,0,0,0,2.62,0,0,2.62,0,2.62,0,0,2.62,0,0,0,0,0,0,25.3333333333333,2,181.297709923664,185877.86259542,185877.86259542,0,0,0,0,185877.86259542,0,0,0,0,0,0,0,0,42824.427480916,0,0,17938.9312977099,0,0,0,88657.7608142494,0,88657.7608142494,0,274809.160305344,0,274809.160305344,2162307.2519084,0,0,2162307.2519084,632212.982188295,11403.5848664122,48540.3117366412,59943.8966030534,2497060.30881679,430523.659033079,2794520.23409669,334753.056908397,3129273.29100509,-2066536.64978372,1062736.64122137,27.8625954198473,101.145038167939,167.557251908397,482.06106870229,101419.847328244,276125.954198473,251335.877862595,433854.961832061,0,0,0,0,248.091603053435,0,0,248.091603053435,0,0,0,0,0,0,50.381679389313,38.9312977099237,0,0,25.1908396946565,0,114.503816793893,3.81679389312977,0,0,0,0,0,0,0,0,52.6717557251908,25.1908396946565,0,0,0,11.4503816793893,0,0,0,21.3740458015267,0,0,0,0,0,0,0,0,0,0,16.75
4,0,0,0,488000,0,0,0,0,0,0,0,38,1,296914,2,2.2,0,0,2.2,0,2.2,0,0,2.2,0,0,0,0,0,0,1.22,0,0,1.22,0,1.22,0,0,1.22,0,0,0,0,0,0,49.6666666666667,2,221.311475409836,400000,400000,0,0,0,0,400000,0,0,0,0,0,0,0,0,79098.3606557377,0,0,36885.2459016393,0,0,0,143013.661202186,9729.50819672131,152743.169398907,0,1336885.24590164,0,1336885.24590164,4952430.32786885,296820.491803279,0,5249250.81967213,1262461.26775956,16310.7368169399,116169.473688525,132480.210505464,6421795.78427596,-744690.775956284,6214891.59562842,1469365.4564071,7684257.05203552,-7166486.56023224,517770.491803279,0,269.672131147541,0,0,0,517770.491803279,0,0,0,0,0,0,532.786885245902,0,0,532.786885245902,0,0,0,0,0,0,69.672131147541,52.4590163934426,15.5737704918033,0,115.573770491803,0,253.27868852459,0,0,0,0,0,0,0,0,11.4754098360656,75.4098360655738,36.0655737704918,0,0,0,0,14.7540983606557,0,0,115.573770491803,0,0,0,0,0,0,0,0,0,0,32.1666666666667
4,0,0,0,534000,0,0,115000,0,0,0,0,34,2,300789,2,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,23.3333333333333,2,134.615384615385,249615.384615385,205384.615384615,44230.7692307692,0,0,0,205384.615384615,0,0,44230.7692307692,0,0,0,0,16153.8461538462,17500,0,0,769.230769230769,0,0,0,58238.4615384615,0,58238.4615384615,0,0,83076.9230769231,83076.9230769231,1672904.61538462,184206.923076923,0,1857111.53846154,910349.769230769,-187.4105,43144.1725,42956.762,1715861.37738462,209650.230769231,2500177.46153846,126033.685076923,2626211.14661538,-1506211.14661538,1120000,0,307.692307692308,0,0,0,1120000,0,0,0,0,0,0,234.615384615385,0,0,234.615384615385,538.461538461538,0,0,0,0,538.461538461538,61.9230769230769,18.4615384615385,4.23076923076923,6.92307692307692,8.84615384615385,0,100.384615384615,0,0,0,0,0,0,5.38461538461538,0,0,38.8461538461538,38.0769230769231,0,0,0,0,0,0,0,18.0769230769231,0,0,0,0,0,0,0,0,0,0,16.3541666666667
4,0,0,0,55000,0,0,0,0,0,0,0,34,4,300789,2,5.6,0,0,5.6,0,0,0,0,0,0,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,5.6,0,0,5.6,0,11,2,178.571428571429,9821.42857142857,9821.42857142857,0,0,0,0,9821.42857142857,0,0,0,0,0,0,0,53214.2857142857,56125,0,5000,535.714285714286,0,0,0,58663.6904761905,18004.8684210526,76668.5588972431,0,0,46428.5714285714,46428.5714285714,1593387.5,225357.142857143,18571.4285714286,1837316.07142857,776240.851670109,27774.2005344925,39534.551875,67308.7524094925,1676966.5310652,1130760.93404418,2339470.05889724,113737.323838064,2453207.38273531,-546205.597021021,1907001.78571429,130.535714285714,267.678571428571,235,187.857142857143,527364.285714286,811066.071428571,399500,169071.428571429,0,0,0,0,155.357142857143,0,0,155.357142857143,0,0,0,0,0,0,33.9285714285714,35.3571428571429,4.82142857142857,8.21428571428572,16.9642857142857,0,99.2857142857143,8.57142857142857,0,0,0,0,0,5,0,0,57.1428571428571,1.96428571428571,0,0,0,0,0,9.64285714285714,0,16.7857142857143,0,0,0,0,0,0,0,0,0,0.178571428571429,7.68421052631579
4,0,0,0,56000,0,0,0,0,0,0,0,34,1,300789,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,8.25,2,470,56000,56000,0,0,0,0,56000,0,0,0,0,0,0,0,211000,127400,0,0,210000,0,0,16000,374793.333333333,62784.0526315789,437577.385964912,463810,303000,0,303000,2157411,0,0,2157411,1822576.38596491,207758.948069035,55972.89165,263731.839719035,2724142.83971904,-413476.385964912,3979987.38596491,566731.839719035,4546719.22568395,-3137619.22568395,1409100,161,204,0,0,666540,742560,0,0,0,0,0,0,90,0,0,90,0,0,0,0,0,0,45,44,0,0,26,0,115,0,0,0,0,0,0,16,0,0,62,10,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,28.2903225806452
4,0,0,0,6066000,0,0,0,0,0,0,0,34,4,300789,2,6.94,0,0,6.94,0,6.94,0,0,6.94,0,0,0,0,0,0,6.94,0,0,6.94,0,6.94,0,0,6.94,0,0,0,0,0,0,21,2,92.2190201729107,874063.400576369,874063.400576369,0,0,0,0,874063.400576369,0,0,0,0,0,0,0,155619.596541787,97708.9337175793,217579.250720461,9654.17867435159,12103.7463976945,0,0,37608.0691642651,20537.944284342,10688.7608069164,31226.7050912584,69183.4774255524,597118.155619597,0,597118.155619597,1654643.65994236,2999711.81556196,577377.521613833,5231732.99711816,5177365.46975471,33688.9514649376,133716.81398415,167405.765449087,2624427.80674145,1447460.17866028,7037269.35542747,764523.921068684,7801793.27649616,-1176967.62808117,6624825.64841499,125.07204610951,1777.95389048991,360.374639769452,318.299711815562,480276.657060519,5209404.89913545,648674.351585014,286469.740634006,280.979827089337,0,0,0,1247.8386167147,0,0,1247.8386167147,0,0,0,0,0,0,40.9221902017291,0,62.1037463976945,62.536023054755,35.5907780979827,36.5994236311239,237.752161383285,0,0,0,0,0,0,11.9596541786744,13.5446685878963,0.576368876080692,125.07204610951,7.92507204610951,0,0,0,0,15.850144092219,0,0,57.0605187319885,0,0,0,0,2.01729106628242,0,0,0,0,3.7463976945245,7.68421052631579
