"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","생대추 수량_ha당","건대추_찍초 수량_ha당","건대추_소계 수량_ha당","총 생산량(건대추 기준)_ha당","생대추 평가액_ha당","건대추_소계 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","골목 눕히기_시간_ha당","골목 뒤집기_시간_ha당","골목 벌채_시간_ha당","골목 세우기_시간_ha당","골목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","가중치"
4,0,0,0,31100,0,33390,0,0,0,0,50380,37,1,415002,6,0.22,0,0.22,0,0,0.09,0,0.09,0,0,0.13,0,0.13,0,0,0.22,0,0.22,0,0,0.09,0,0.09,0,0,0.13,0,0.13,0,0,22,2,818.181818181818,522136.363636364,293136.363636364,229000,0,0,0,141363.636363636,0,151772.727272727,0,0,0,0,229000,933181.818181818,832272.727272727,0,0,1164545.45454545,0,0,195000,2478053.03030303,0,2478053.03030303,0,590909.090909091,763636.363636364,1354545.45454545,26526313.6363636,1303854.54545455,54545.4545454545,27884713.6363636,8610237.77946071,179220.61,390994.94,570215.55,27739428.2553878,7406125.85690292,34424905.030303,1924761.00454545,36349666.0348485,-20333302.3984849,16016363.6363636,0,104.545454545455,2381.81818181818,2381.81818181818,0,16016363.6363636,0,0,0,0,209.090909090909,0,9.09090909090909,218.181818181818,0,0,0,0,486.363636363636,486.363636363636,1472.72727272727,1022.72727272727,450,81.8181818181818,27.2727272727273,54.5454545454545,150,0,1704.54545454545,0,104.545454545455,0,9.09090909090909,0,0,0,100,0,200,204.545454545455,113.636363636364,0,0,359.090909090909,0,318.181818181818,72.7272727272727,18.1818181818182,0,186.363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1818181818182,43.6315789473684
4,0,0,0,322460,0,0,11090,0,0,0,33980,37,1,415002,6,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,27,2,384.615384615385,2827153.84615385,2480461.53846154,346692.307692308,0,0,0,2480461.53846154,0,0,85307.6923076923,0,0,0,261384.615384615,3412307.69230769,2420000,240000,0,0,0,0,197692.307692308,4851089.74358974,0,4851089.74358974,3946153.84615385,2223076.92307692,0,2223076.92307692,52922292.3076923,4758007.69230769,0,57680300,23067407.1282051,673165.993589744,828040.427692308,1501206.42128205,56646575.6520513,1171054.41025641,75989699.4358974,3724283.34435897,79713982.7802564,-55475521.2417949,24238461.5384615,461.538461538462,400,3146.15384615385,3321.53846153846,1984615.38461538,22253846.1538462,0,0,0,0,6976.92307692308,0,0,6976.92307692308,392.307692307692,0,0,0,823.076923076923,1215.38461538462,3084.61538461538,1815.38461538462,1269.23076923077,300,146.153846153846,153.846153846154,161.538461538462,0,3546.15384615385,0,30.7692307692308,0,15.3846153846154,0,0,0,207.692307692308,0,184.615384615385,2330.76923076923,276.923076923077,0,0,0,0,0,300,0,0,123.076923076923,0,0,0,76.9230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6315789473684
4,0,0,0,33940,0,279430,0,0,0,0,0,37,3,415002,6,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,25.5,2,681.818181818182,474803.03030303,474803.03030303,0,0,0,0,51424.2424242424,0,423378.787878788,0,0,0,0,0,958030.303030303,1788030.3030303,0,0,0,0,0,470757.575757576,205787.878787879,36172.2488038278,241960.127591707,124040.404040404,2087878.78787879,0,2087878.78787879,18478490.9090909,3041590.90909091,148484.848484848,21668566.6666667,7535201.10489887,61528.5448803828,314466.32969697,375994.874577352,21069862.9679773,13854798.8951011,26141190.41042,2463873.66245614,28605064.0728761,-7215064.07287613,21390000,0,250,3331.81818181818,3331.81818181818,0,21390000,0,0,0,0,137.878787878788,0,10.6060606060606,148.484848484848,0,0,0,0,0,0,828.787878787879,557.575757575758,271.212121212121,153.030303030303,118.181818181818,34.8484848484848,272.727272727273,22.7272727272727,1277.27272727273,0,12.1212121212121,0,1.51515151515152,0,0,0,151.515151515152,0,45.4545454545455,187.878787878788,7.57575757575758,0,0,343.939393939394,0,0,319.69696969697,0,0,204.545454545455,0,0,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6578947368421
4,0,0,0,33940,0,288210,0,0,0,0,579940,37,2,415002,6,0.48,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,0.48,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,28,2,812.5,1879354.16666667,671145.833333333,1208208.33333333,0,0,0,70708.3333333333,0,600437.5,0,0,0,0,1208208.33333333,1551666.66666667,2224166.66666667,0,0,0,0,0,648750,155216.145833333,34808.1140350877,190024.259868421,0,1304166.66666667,0,1304166.66666667,29326083.3333333,919166.666666667,0,30245250,7828130.42653509,40105.6036567982,453209.925,493315.528656798,31123565.5286568,21978952.9067982,37154213.7598684,1797482.19532346,38951695.9551919,-9144612.62185856,29807083.3333333,0,412.5,4366.66666666667,4366.66666666667,0,29807083.3333333,0,0,0,0,189.583333333333,0,83.3333333333333,272.916666666667,0,0,0,0,4002.08333333333,4002.08333333333,1581.25,860.416666666667,720.833333333333,54.1666666666667,54.1666666666667,0,245.833333333333,0,1881.25,0,18.75,0,0,0,0,0,362.5,0,64.5833333333333,204.166666666667,85.4166666666667,0,0,660.416666666667,0,0,366.666666666667,0,0,116.666666666667,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4
4,0,0,0,3540,0,119490,207900,0,0,0,0,99,1,423960,6,0.25,0.25,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,8,2,1160,1323720,492120,831600,0,0,0,14160,0,477960,831600,0,0,0,0,979200,969600,0,0,0,0,0,0,868000,17280000,18148000,1296000,3276000,0,3276000,37982240,0,0,37982240,23140480,-2200355.2,511559.024,-1688796.176,39569443.824,27416320,61122720,1587203.824,62709923.824,-12153123.824,50556800,8288,0,0,3149.44,50556800,0,0,0,0,0,20,0,84,104,5088,0,0,0,0,5088,2244,1272,972,0,0,0,92,0,2336,0,0,0,28,0,0,0,200,0,696,696,80,0,0,0,0,140,96,0,0,164,0,0,0,8,172,0,0,0,0,0,0,0,0,0,0,0,0,0,56,28.3684210526316
4,0,0,0,36060,0,0,0,0,0,0,0,38,1,389606,6,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,37,2,846.153846153846,277384.615384615,277384.615384615,0,0,0,0,277384.615384615,0,0,0,0,0,0,0,1969230.76923077,674615.384615385,0,0,0,0,0,0,4515788.46153846,122341.700404858,4638130.16194332,0,0,261538.461538462,261538.461538462,13802592.3076923,7554507.69230769,0,21357100,15765013.0850202,538596.569109312,301051.301538462,839647.870647773,14642240.1783401,-5410397.70040486,29306066.9311741,1101186.33218623,30407253.2633603,-20052637.8787449,10354615.3846154,0,146.153846153846,1230.76923076923,1230.76923076923,0,10354615.3846154,0,0,0,0,546.153846153846,0,0,546.153846153846,0,0,0,0,0,0,546.153846153846,276.923076923077,269.230769230769,469.230769230769,276.923076923077,192.307692307692,276.923076923077,0,1292.30769230769,0,30.7692307692308,0,0,0,0,0,230.769230769231,0,223.076923076923,346.153846153846,15.3846153846154,0,0,0,0,0,246.153846153846,0,0,169.230769230769,0,0,0,30.7692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1
4,0,0,0,36760,0,369060,0,0,0,0,0,37,3,415002,6,0.79,0,0.79,0,0,0.79,0,0.79,0,0,0,0,0,0,0,0.79,0,0.79,0,0,0.79,0,0.79,0,0,0,0,0,0,0,29,2,632.911392405063,513696.202531646,513696.202531646,0,0,0,0,46531.6455696203,0,467164.556962025,0,0,0,0,0,883417.721518987,717468.35443038,0,0,109493.670886076,0,0,476708.860759494,664935.654008439,37270.1532311792,702205.807239618,0,2927848.10126582,0,2927848.10126582,10153308.8607595,2160860.75949367,0,12314169.6202532,5978853.37685987,64016.4385431934,186185.434936709,250201.873479902,13331358.8355052,-43916.667999112,16132162.2376194,3178049.97474572,19310212.2123651,-13375275.5035043,5934936.70886076,0,70.8860759493671,930.379746835443,930.379746835443,0,5934936.70886076,0,0,0,0,229.113924050633,0,10.126582278481,239.240506329114,0,0,0,0,0,0,496.20253164557,83.5443037974683,412.658227848101,130.379746835443,110.126582278481,20.253164556962,167.088607594937,0,793.670886075949,0,5.06329113924051,0,0,0,0,0,188.607594936709,0,15.1898734177215,70.8860759493671,5.06329113924051,0,0,240.506329113924,0,0,158.227848101266,0,0,108.860759493671,0,0,0,0,1.26582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6578947368421
4,0,0,0,38890,0,76440,138600,0,0,0,0,37,1,415002,6,0.19,0,0.19,0,0,0.11,0,0.11,0,0,0.08,0,0.08,0,0,0.19,0,0.19,0,0,0.11,0,0.11,0,0,0.08,0,0.08,0,0,27.5,2,631.578947368421,1336473.68421053,607000,729473.684210526,0,0,0,204684.210526316,0,402315.789473684,729473.684210526,0,0,0,0,2343684.21052632,2112631.57894737,0,0,0,0,0,128421.052631579,12251232.4561404,403878.11634349,12655110.5724838,3978947.36842105,1521052.63157895,884210.526315789,2405263.15789474,38358189.4736842,7848052.63157895,0,46206242.1052632,31702533.6251154,637806.894339797,646380.412631579,1284187.30697138,41163429.4122345,-18414112.5724838,69176512.5724838,3689450.46486611,72865963.03735,-59577541.9847184,13288421.0526316,0,294.736842105263,2147.36842105263,2147.36842105263,0,13288421.0526316,0,0,0,0,594.736842105263,0,21.0526315789474,615.789473684211,6694.73684210526,0,0,0,0,6694.73684210526,2021.05263157895,1078.94736842105,942.105263157895,489.473684210526,242.105263157895,247.368421052632,347.368421052632,0,2857.89473684211,0,10.5263157894737,0,0,0,0,0,157.894736842105,0,631.578947368421,589.473684210526,63.1578947368421,0,0,884.210526315789,0,0,268.421052631579,0,0,252.631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6315789473684
4,0,0,0,42420,0,0,138600,0,0,0,0,37,1,415002,6,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,16,2,600,905100,212100,693000,0,0,0,212100,0,0,693000,0,0,0,0,2895500,1771000,0,0,26500,0,0,214500,2487568.75,50021.0526315789,2537589.80263158,87500,1465000,0,1465000,18042525,0,0,18042525,8852691.80263158,289226.240842105,295803.55,585029.790842105,20092554.7908421,33245308.1973684,26895216.8026316,2050029.79084211,28945246.5934737,13152753.4065263,42098000,0,0,3395,3395,0,42098000,0,0,0,0,340,0,0,340,3180,0,0,0,0,3180,850,640,210,0,0,0,205,0,1055,0,75,0,0,0,0,0,95,0,150,220,35,0,0,215,0,0,155,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6315789473684
4,0,0,0,44900,0,0,0,0,0,0,25780,33,1,434170,6,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,18,2,800,282720,179600,103120,0,0,0,179600,0,0,0,0,0,0,103120,575200,391600,0,0,0,0,0,0,509621.666666667,0,509621.666666667,58266.6666666667,1196000,0,1196000,8975264,0,0,8975264,2251578.33333333,57573.2165333333,126787.3216,184360.538133333,10355624.5381333,3079621.66666667,11226842.3333333,1380360.53813333,12607202.8714667,-7276002.87146667,5331200,0,0,448,448,0,5331200,0,0,0,0,724,0,0,724,0,0,0,0,212,212,420,320,100,0,0,0,116,0,536,0,4,0,12,0,0,0,88,0,0,60,56,0,0,0,0,0,188,0,0,72,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41.6666666666667
4,0,0,0,458140,0,0,0,0,0,0,322190,37,2,415002,5,0.4,0,0.4,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0.4,0,0.4,0,0,22,2,605,1950825,1145350,805475,0,0,0,1145350,0,0,0,0,0,0,805475,2044000,2909750,0,0,0,0,0,53750,1989316.66666667,56842.1052631579,2046158.77192982,72900,0,2250000,2250000,16954802.5,6187500,0,23142302.5,17929885.7719298,221140.007578947,373247.781,594387.788578947,17549190.2885789,64505114.2280702,32634688.2719298,2844387.78857895,35479076.0605088,46955923.9394912,82435000,3565,0,10167.5,11522.2,15329500,67105500,0,0,0,0,2440,0,0,2440,0,0,0,0,1335,1335,902.5,790,112.5,542.5,160,382.5,75,0,1520,0,7.5,0,12.5,0,0,0,40,0,0,822.5,12.5,0,0,440,0,0,80,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31.4
4,0,0,0,47020,0,0,0,0,0,245000,0,33,2,434170,5,0.56,0,0.33,0.23,0,0.33,0,0.33,0,0,0.23,0,0,0.23,0,0.43,0,0.33,0.1,0,0.33,0,0.33,0,0,0.1,0,0,0.1,0,31,2,1627.90697674419,679116.279069767,109348.837209302,569767.441860465,0,0,0,109348.837209302,0,0,0,0,0,569767.441860465,0,2037906.97674419,326976.744186046,0,0,241395.348837209,0,0,3788604.65116279,1520586.24031008,4878586.04651163,6399172.28682171,0,1279069.76744186,195348.837209302,1474418.60465116,33677767.4418605,1286804.65116279,0,34964572.0930232,15389495.7751938,302304.969728682,521278.293953488,823583.26368217,35780420.4729845,64421667.0155039,48871914.3798449,2298001.86833333,51169916.2481783,28641246.5425194,79811162.7906977,5176.74418604651,0,658.139534883721,2625.3023255814,66780000,13031162.7906977,0,0,0,0,369.767441860465,0,0,369.767441860465,0,0,0,4813.95348837209,0,4813.95348837209,2093.02325581395,1016.27906976744,1076.74418604651,79.0697674418604,44.1860465116279,34.8837209302326,88.3720930232558,0,2260.46511627907,0,6.97674418604651,0,2.32558139534884,0,0,0,188.372093023256,0,430.232558139535,179.06976744186,520.930232558139,0,0,0,0,0,309.302325581395,0,0,418.604651162791,0,0,0,30.2325581395349,44.1860465116279,0,0,0,0,0,0,0,0,0,0,0,0,0,130.232558139535,24.75
4,0,0,0,48070,0,0,415800,0,0,0,0,37,1,415002,6,0.19,0,0.19,0,0,0.19,0,0.19,0,0,0,0,0,0,0,0.19,0,0.19,0,0,0.19,0,0.19,0,0,0,0,0,0,0,16,2,789.473684210526,2441421.05263158,253000,2188421.05263158,0,0,0,253000,0,0,2188421.05263158,0,0,0,0,1560526.31578947,1290526.31578947,0,0,182631.578947368,0,0,0,5904796.05263158,162149.584487535,6066945.63711911,2273684.21052632,2894736.84210526,0,2894736.84210526,13378421.0526316,2609052.63157895,0,15987473.6842105,16839789.7423823,553042.667202216,266135.978947368,819178.646149584,17092336.5408864,-3797684.47922437,30218210.7950139,3713915.48825485,33932126.2832687,-20890021.0201108,13042105.2631579,0,0,2210.52631578947,2210.52631578947,0,13042105.2631579,0,0,0,0,594.736842105263,0,0,594.736842105263,20084.2105263158,0,0,0,0,20084.2105263158,715.789473684211,600,115.789473684211,163.157894736842,78.9473684210526,84.2105263157895,73.6842105263158,0,952.631578947368,0,5.26315789473684,0,0,0,0,0,36.8421052631579,0,0,394.736842105263,78.9473684210526,0,0,215.789473684211,0,5.26315789473684,126.315789473684,0,0,42.1052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3684210526316,43.6315789473684
4,0,0,0,49490,0,0,997920,0,0,0,0,37,3,415002,6,0.81,0,0.81,0,0,0.81,0,0.81,0,0,0,0,0,0,0,0.81,0,0.81,0,0,0.81,0,0.81,0,0,0,0,0,0,0,18,2,1358.02469135802,1293098.7654321,61098.7654320988,1232000,0,0,0,61098.7654320988,0,0,1232000,0,0,0,0,2879135.80246914,2155185.18518519,0,0,106790.12345679,0,0,264814.814814815,597614.197530864,14736.8421052632,612351.039636127,533333.333333333,2679012.34567901,0,2679012.34567901,6402169.13580247,2599790.12345679,0,9001959.25925926,10859501.1877843,101009.351358025,194692.200987654,295701.552345679,9376883.03382716,9303214.86159844,17261670.3235867,2974713.89802469,20236384.2216114,-73668.17222872,20162716.0493827,0,5449.38271604938,5449.38271604938,5449.38271604938,0,20162716.0493827,0,0,0,0,139.506172839506,0,0,139.506172839506,9422.22222222222,0,0,0,0,9422.22222222222,323.456790123457,229.62962962963,93.8271604938272,180.246913580247,16.0493827160494,164.197530864198,59.2592592592593,0,562.962962962963,0,18.5185185185185,0,0,0,0,0,58.0246913580247,0,0,290.123456790123,25.9259259259259,0,0,0,0,0,134.567901234568,0,0,32.0987654320988,0,0,0,3.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6578947368421
4,0,0,0,50900,0,45690,0,0,0,0,0,99,3,423960,6,0.79,0,0.79,0,0,0.79,0,0.79,0,0,0,0,0,0,0,0.69,0,0.69,0,0,0.69,0,0.69,0,0,0,0,0,0,0,24,2,942.028985507246,139985.507246377,139985.507246377,0,0,0,0,73768.115942029,0,66217.3913043478,0,0,0,0,0,653478.260869565,352318.84057971,0,0,0,0,0,290869.565217391,458958.333333333,13147.8260869565,472106.15942029,0,2794202.89855072,0,2794202.89855072,4529272.46376812,2029501.44927536,139130.434782609,6697904.34782609,4405271.33809349,22838.9161884058,100868.500869565,123707.417057971,7543261.65867463,-1824401.7728761,9030622.68115942,2917910.3156087,11948532.9967681,-9367663.43155072,2580869.56521739,0,537.68115942029,537.68115942029,537.68115942029,0,2580869.56521739,0,0,0,0,65.2173913043478,0,46.3768115942029,111.594202898551,0,0,0,0,0,0,228.985507246377,194.202898550725,34.7826086956522,126.086956521739,69.5652173913043,56.5217391304348,31.8840579710145,0,386.95652173913,0,2.89855072463768,0,0,0,0,0,82.6086956521739,0,17.3913043478261,142.028985507246,5.79710144927536,0,0,0,0,0,0,0,0,101.449275362319,0,0,0,2.89855072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8840579710145,6.84615384615385
4,0,0,0,52320,0,272840,0,0,0,0,0,37,3,415002,6,0.66,0.58,0.08,0,0,0.66,0.58,0.08,0,0,0,0,0,0,0,0.66,0.58,0.08,0,0,0.66,0.58,0.08,0,0,0,0,0,0,0,35.6666666666667,2,621.212121212121,492666.666666667,492666.666666667,0,0,0,0,79272.7272727273,0,413393.939393939,0,0,0,0,0,1048030.3030303,1621060.60606061,0,0,0,0,0,244393.939393939,240770.202020202,43409.0909090909,284179.292929293,152651.515151515,1957575.75757576,0,1957575.75757576,22883139.3939394,846878.787878788,30303.0303030303,23760321.2121212,5105944.56808158,71757.8512121212,336864.261818182,408622.113030303,25278558.837878,16411934.2197972,28018305.5353535,2366197.87060606,30384503.4059596,-8866624.61808081,21517878.7878788,0,250,3125.75757575758,3125.75757575758,0,21517878.7878788,0,0,0,0,137.878787878788,0,9.09090909090909,146.969696969697,0,0,0,0,0,0,1131.81818181818,718.181818181818,413.636363636364,50,40.9090909090909,9.09090909090909,257.575757575758,0,1439.39393939394,0,280.30303030303,0,3.03030303030303,0,0,0,212.121212121212,0,50,156.060606060606,6.06060606060606,0,0,460.606060606061,0,0,139.393939393939,0,0,128.787878787879,0,0,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6578947368421
4,0,0,0,56560,0,31630,0,0,0,0,0,99,1,423960,6,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,9.5,2,2008.33333333333,367458.333333333,367458.333333333,0,0,0,0,235666.666666667,0,131791.666666667,0,0,0,0,0,2046666.66666667,52500,0,0,0,0,0,531666.666666667,518789.930555556,3186058.33333333,3704848.26388889,223472.222222222,10041666.6666667,0,10041666.6666667,5284916.66666667,0,0,5284916.66666667,7350572.15277778,486354.784,102711.783333333,589066.567333333,15915649.9006667,11009011.1805556,12635488.8194444,10630733.234,23266222.0534444,-4906638.72011111,18359583.3333333,2762.5,0,0,1049.75,18359583.3333333,0,0,0,0,0,470.833333333333,0,66.6666666666667,537.5,0,0,0,0,0,0,233.333333333333,91.6666666666667,141.666666666667,0,0,0,87.5,0,320.833333333333,0,0,0,0,0,0,0,175,0,0,120.833333333333,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3684210526316
4,0,0,0,57130,0,188930,0,0,0,0,0,37,2,415002,6,0.36,0,0.36,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0.36,0,0.36,0,0,0.36,0,0.36,0,0,0,0,0,0,0,23,2,680.555555555556,683500,683500,0,0,0,0,158694.444444444,0,524805.555555556,0,0,0,0,0,1182222.22222222,444444.444444444,0,0,0,0,0,61944.4444444444,377510.416666667,66315.7894736842,443826.206140351,288657.407407407,2863888.88888889,0,2863888.88888889,28432686.1111111,869888.888888889,0,29302575,4389485.61354776,102307.484566277,392766.107777778,495073.592344055,31791648.5923441,32643292.16423,32822171.7246589,3358962.48123294,36181134.2058918,851643.571885966,37032777.7777778,0,213.888888888889,5297.22222222222,5297.22222222222,0,37032777.7777778,0,0,0,0,441.666666666667,0,19.4444444444444,461.111111111111,0,0,0,0,0,0,1486.11111111111,1225,261.111111111111,55.5555555555556,22.2222222222222,33.3333333333333,194.444444444444,0,1736.11111111111,0,19.4444444444444,0,0,0,0,0,166.666666666667,0,0,313.888888888889,11.1111111111111,0,0,552.777777777778,0,72.2222222222222,497.222222222222,0,0,88.8888888888889,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,31.4
4,0,0,0,571960,0,0,0,0,0,0,0,37,1,415002,6,0.17,0,0.17,0,0,0.17,0,0.17,0,0,0,0,0,0,0,0.17,0,0.17,0,0,0.17,0,0.17,0,0,0,0,0,0,0,16,2,705.882352941176,3364470.58823529,3364470.58823529,0,0,0,0,3364470.58823529,0,0,0,0,0,0,0,197647.058823529,737647.058823529,0,0,0,0,0,0,952745.098039216,133746.13003096,1086491.22807018,0,564705.882352941,0,564705.882352941,60148552.9411765,1216058.82352941,0,61364611.7647059,7017316.75748194,171180.499587203,814238.268235294,985418.767822497,61698677.5913519,5126212.65428277,67165869.6986584,1550124.65017544,68715994.3488338,-56572464.9370691,12143529.4117647,0,211.764705882353,1811.76470588235,1811.76470588235,0,12143529.4117647,0,0,0,0,664.705882352941,0,0,664.705882352941,0,0,0,0,0,0,3735.29411764706,2235.29411764706,1500,76.4705882352941,35.2941176470588,41.1764705882353,23.5294117647059,0,3835.29411764706,0,47.0588235294118,0,0,0,0,0,47.0588235294118,0,141.176470588235,941.176470588235,58.8235294117647,0,0,0,0,0,1341.17647058824,0,0,1211.76470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0588235294118,43.6315789473684
4,0,0,0,58400,0,0,0,0,0,0,321020,37,2,415002,5,0.48,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,0.48,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,43,2,416.666666666667,790458.333333333,121666.666666667,668791.666666667,0,0,0,121666.666666667,0,0,0,0,0,0,668791.666666667,4754166.66666667,3411875,0,0,0,0,0,446875,1611257.8125,24300,1635557.8125,450000,3012500,0,3012500,7883166.66666667,4432395.83333333,0,12315562.5,16336330.6458333,223701.8686875,269314.825,493016.6936875,11388683.3603542,63864086.0208333,24219497.3125,3505516.6936875,27725014.0061875,52475402.6604792,80200416.6666667,0,0,11295.8333333333,11295.8333333333,0,80200416.6666667,0,0,0,0,660.416666666667,0,0,660.416666666667,0,0,0,0,2445.83333333333,2445.83333333333,304.166666666667,175,129.166666666667,268.75,170.833333333333,97.9166666666667,152.083333333333,0,725,0,43.75,0,0,0,0,0,87.5,0,0,402.083333333333,47.9166666666667,0,0,0,0,45.8333333333333,0,0,0,77.0833333333333,0,0,0,20.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4
