"지역구분","업종구분","경영형태","경영주 성별","연령","종사 기간별","전겸업 여부","겸업 주 업종","산림소유 여부","산림 규모별","재배지 면적","소유지 면적","임차지 면적","지목구성_재배지_전체","지목구성_재배지_논","지목구성_재배지_밭","지목구성_재배지_임야","지목구성_재배지_기타","지목구성_소유지_전체","지목구성_소유지_논","지목구성_소유지_밭","지목구성_소유지_임야","지목구성_소유지_기타","지목구성_임차지_전체","지목구성_임차지_논","지목구성_임차지_밭","지목구성_임차지_임야","지목구성_임차지_기타","재배본수","평균수령","재배지 운영 관리방식","가구총수입","임업총수입","생산량","생산량_포전판매","생산량_없음","판매량_원물","판매량_원물_포전판매","판매량_원물_없음","판매량_가공","판매량_가공_포전판매","판매량_가공_없음","판매수입_원물","판매수입_원물_포전판매","판매수입_원물_없음","판매수입_가공","판매수입_가공_포전판매","판매수입_가공_없음","판매 가공품 종류_1","판매 가공품 종류_2","판매 가공품 종류_3","주요 판매처 비율_농협","주요 판매처 비율_산림조합","주요 판매처 비율_수집상","주요 판매처 비율_가공업체","주요 판매처 비율_도소매상","주요 판매처 비율_직거래","주요 판매처 비율_기타","직거래 판매방법_전화주문","직거래 판매방법_인터넷주문","직거래 판매방법_기타온라인판매","직거래 판매방법_직접판매","직거래 판매방법_임산물축제","직거래 판매방법_기타오프라인판매","판매대금 결제방법별 비중_1개월 이내 현금","판매대금 결제방법별 비중_후불","판매대금 결제방법별 비중_선도금","판매대금 결제방법별 비중_기타","재고량 여부","재고량","저장경험","판매 밤의 출하시기_수확 ~ 추석 이전","판매 밤의 출하시기_추석 연휴 판매","판매 밤의 출하시기_추석이후 ~ 12월 31일","판매 밤의 출하시기_1월 1일~설 이전","판매 밤의 출하시기_설 이후","저장 주된 목적","투입비용_비료비","투입비용_농약비","투입비용_기타재료비","투입비용_수도광열비","투입비용_임차료","투입비용_수선비","투입비용_인건비","투입비용_기타","투입비용_합계","보유 시설 및 장비_건조기","보유 시설 및 장비_경운기","보유 시설 및 장비_관리기","보유 시설 및 장비_관리사","보유 시설 및 장비_관정","보유 시설 및 장비_굴삭기","보유 시설 및 장비_기계톱","보유 시설 및 장비_다목적관리기","보유 시설 및 장비_동력분무기","보유 시설 및 장비_동력약제살포기","보유 시설 및 장비_드릴","보유 시설 및 장비_선별기","보유 시설 및 장비_소형 화물차","보유 시설 및 장비_소형트럭","보유 시설 및 장비_시설하우스","보유 시설 및 장비_예초기(예취기)","보유 시설 및 장비_온실","보유 시설 및 장비_운반차","보유 시설 및 장비_자동 접종기","보유 시설 및 장비_자동세척기","보유 시설 및 장비_(저온)저장고","보유 시설 및 장비_종균 성형기","보유 시설 및 장비_지게차","보유 시설 및 장비_창고","보유 시설 및 장비_천공기","보유 시설 및 장비_키크레인(트럭)","보유 시설 및 장비_탈피기","보유 시설 및 장비_트랙터","보유 시설 및 장비_항공방제","보유 시설 및 장비_수동분무기","보유 시설 및 장비_사륜오토바이","보유 시설 및 장비_SS기","보유 시설 및 장비_비료살포기","보유 시설 및 장비_기타","고용노동남성 총인원수","고용노동여성 총인원수","자가노동남성 총인원수","자가노동여성 총인원수","고용노동남성 1인당 평균작업일수","고용노동여성 1인당 평균작업일수","자가노동남성 1인당 평균작업일수","자가노동여성 1인당 평균작업일수","고용노동남성 1인당 하루평균노동비","고용노동여성 1인당 하루평균노동비","자가노동남성 1인당 하루평균노동비","자가노동여성 1인당 하루평균노동비","고용노동력 확보 지역","수확 방법","작업로 설치 여부","작업로 설치 면적","작업로 설치 예정 연도","작업로 설치 예정 면적","풀베기방식_기계사용","풀베기방식_제초제 사용","풀베기방식_초생재배","풀베기방식_기타","생산비 조달방법 비중_자부담","생산비 조달방법 비중_정부보조","생산비 조달방법 비중_정부융자","생산비 조달방법 비중_금융기관 융자","생산비 조달방법 비중_수집상 선도금","생산비 조달방법 비중_기타","재배업 전망","재배업 전망_좋아지는 이유","재배업 전망_나빠지는 이유","재배업 계획","재배업 계획_늘리려는 이유","재배업 계획_줄이거나 중단하려는 이유","3년간 생산량 변화","3년간 소득 변화","재배업 애로사항","수입 희망 금액","묘목 생산판매 여부","신규식재 의향","면적 증가 의향","선호 품종","작목 대체 계획","주 대체 작목","재배업 시 시급하게 필요한 사항","친환경 인증 등 공식인증 인증여부","받은 공식인증 종류_친환경인증","받은 공식인증 종류_지리적표시제","받은 공식인증 종류_GAP","받은 공식인증 종류_품질인증","받은 공식인증 종류_기타","사업정보 획득경로","임업경영체 등록여부","임업 관련 지원금 수혜 여부_산림경영기반조성(숲가꾸기 및 임도시설)","임업 관련 지원금 수혜 여부_산림경영기반조성(전문임업인기반조성)","임업 관련 지원금 수혜 여부_산양삼 생산","임업 관련 지원금 수혜 여부_귀산촌인 창업 및 주택구입 지원","임업 관련 지원금 수혜 여부_단기산림소득지원","임업 관련 지원금 수혜 여부_단기산림소득지원 관련 보조수반 융자사업","임업 관련 지원금 수혜 여부_조림목 묘목 생산","임업 관련 지원금 수혜 여부_목재이용활성화 지원","임업 관련 지원금 수혜 여부_임업인경영자금 지원","임업 관련 지원금 수혜 여부_임업인 재해복구 긴급지원","임업 관련 지원금 수혜 여부_산림소득 유통분야 공모사업","임업 관련 지원금 수혜 여부_임산물 수출지원","임업 관련 지원금 수혜 여부_임산물 판로지원 사업","임업 관련 지원금 수혜 여부_없음","산림청에 바라는 점","산림청에 바라는 점_1","가중치"
14,1,2,1,5,5,2,5,1,1,100,100,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,262,30,1,12711.0565,9291.5423,750,,,723,,,0,,1,155,,,0,,1,,,,0,0,70,0,0,30,0,100,0,0,0,0,0,100,0,0,0,2,,2,,,,,,,0,0,0,5,0,0,0,0,5,,,,,,,7,,,,,12,13,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,7,7,,,0,0,,1,1,150,,,1,,,,100,0,0,0,0,0,4,,2,2,,,3,3,3,300,1,2,2,2,2,,5,2,,,,,,3,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,5,5,2,5,1,1,20000,10000,10000,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,230,26,1,1500,800,410,,,400,,,0,,1,80,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,10,16,2,15,0,3,0,0,46,1,2,,,,,7,,9,,,12,,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,20,4,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,1,500,3,2,2,2,2,,4,2,,,,,,10,2,,,,,,,,,,,,,,9998,556,1,54.28
14,1,2,1,5,5,2,5,1,1,3300,3300,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,200,30,1,1944.2225,426.616,200,,,200,,,0,,1,50,,,0,,1,,,,0,0,80,0,0,20,0,100,0,0,0,0,0,100,0,0,0,2,,1,15,40,45,0,0,1,0,0,0,2,0,0,0,0,2,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,,1,,,,7,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,2,3,,3,3,3,3,200,1,2,2,2,2,,3,1,1,,,,,3,2,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,5,5,2,5,1,1,3300,3300,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,500,30,1,800,20,300,,,240,,,0,,1,30,,,0,,1,,,,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,2,,2,,,,,,,0,0,0,4,0,0,0,0,4,,,,,,,7,8,,,,12,,,,,,,,,21,,,,,,,,,,,,,,,,1,1,,,15,15,,,0,0,,1,1,250,,,1,,,,50,50,0,0,0,0,4,,4,2,,,3,3,3,200,1,2,2,2,2,,3,1,1,,,,,2,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,5,5,2,5,1,1,6930,6930,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,500,35,1,900,500,1150,,,1000,,,0,,1,300,,,0,,1,,,,0,0,80,0,0,20,0,100,0,0,0,0,0,100,0,0,0,2,,1,30,30,40,0,0,1,0,0,0,6,0,0,0,0,6,,,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,30,30,,,0,0,,1,1,100,,,1,,,,50,50,0,0,0,0,4,,2,2,,,3,3,1,300,1,2,2,2,2,,3,1,1,,,,,2,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,5,5,2,5,1,2,22457,5957,16500,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,500,37,1,4437.56,2475.28,2600,,,2500,,,100,,,625,,,100,,,3,,,40,0,30,0,0,30,0,100,0,0,0,0,0,100,0,0,0,2,,1,20,30,50,0,0,1,0,0,0,6,15,0,0,0,21,,,,,,,7,,,,,12,13,,,16,,,,,21,,,,,,,,,,,,,,,,1,,,,45,,,,0,0,,1,1,200,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,1000,1,2,2,2,2,,5,2,,,,,,3,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,5,5,2,5,1,2,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,700,27,1,1500,800,1200,,,1000,,,0,,1,300,,,0,,1,,,,0,0,80,0,0,20,0,100,0,0,0,0,0,100,0,0,0,2,,1,30,40,30,0,0,1,0,0,0,50,0,0,0,0,50,,,,,,,,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,25,25,,,0,0,,1,1,150,,,1,,,,50,50,0,0,0,0,4,,4,2,,,3,3,3,400,1,2,2,2,2,,3,1,1,,,,,2,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,2,5,3,2,1,1,3,50094,50094,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,1470,18,1,3000,2500,7000,,,7000,,,0,,1,1900,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,1,0,0,100,0,0,1,150,0,1,20,0,4,0,0,175,,,,,,,7,,,,,12,13,,,16,,18,,,21,,,24,,,,,29,,,,,,,,1,1,,,150,50,,,0,0,,1,1,3000,,,1,,,,100,0,0,0,0,0,4,,5,3,,9997,3,3,5,3000,2,2,2,2,2,,12,1,1,,,,,7,1,,,,,,,,,9,,,,,,,,54.28
14,1,2,2,5,3,2,5,1,1,3300,3300,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,70,31,1,3926.2136,1034.7654,420,,,400,,,0,,1,120,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,1,20,60,20,0,0,1,0,0,2,2,0,0,0,0,4,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,20,20,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,1,2,,,3,3,2,200,1,2,2,2,2,,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,54.28
14,1,2,2,5,4,2,5,1,2,7500,7500,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,400,30,1,800,500,1200,,,1000,,,0,,1,300,,,0,,1,,,,0,0,90,0,0,10,0,100,0,0,0,0,0,100,0,0,0,2,,1,30,20,50,0,0,1,0,0,0,6,0,0,0,0,6,,,,,,,,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,40,40,,,0,0,,1,3,,,,1,,,,50,50,0,0,0,0,3,,,2,,,3,3,3,400,1,2,2,2,2,,3,1,1,,,,,6,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,2,5,5,2,1,1,2,19834,19834,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,300,35,1,800,80,100,,,70,,,0,,1,80,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,0,0,0,8,0,0,32,0,40,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,2,,,1,1,,,40,160,,0,0,1,1,3,,,,1,,,,100,0,0,0,0,0,4,,2,2,,,3,3,1,500,3,2,2,2,2,,7,1,1,,,,,6,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,1,1,3,6,1,2,29700,9900,19800,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,1250,15,1,12000,5000,400,,,400,,,0,,1,88,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,1,0,0,100,0,0,1,60,0,3,40,0,3,0,0,106,,,,,,,7,,,,,12,13,,,16,,,,,21,,,24,,,,,29,,,,,,,,1,,,,60,,,,0,0,,1,1,250,,,1,,,,100,0,0,0,0,0,5,,1,3,,1,3,3,6,600,3,2,2,2,2,,8,1,1,,,,,6,1,,,,,,,,,9,,,,,,,,54.28
14,1,3,1,3,1,3,5,1,1,6612,3306,3306,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,800,10,1,4000,850,300,,,250,,,0,,1,50,,,0,,1,,,,0,0,0,0,30,70,0,10,0,0,90,0,0,100,0,0,0,2,,2,,,,,,,0,0,2,2,0,2,0,0,6,,,,,,,7,,,,,,13,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,15,5,,,0,0,,1,1,300,,,1,,,,95,5,0,0,0,0,4,,4,2,,,3,3,1,2000,3,2,2,2,2,,3,1,1,2,3,,,10,1,,,,,5,,,,,,,,,,513,1,54.28
14,1,3,1,3,4,3,1,1,2,330579,330579,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,2000,21,1,2000,470,546,,,501,,,0,,1,11563,,,0,,1,,,,60,0,0,0,0,40,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,72,0,5,5,0,0,0,0,82,,2,,,,,7,,9,,,,,,,16,,,,,,,,24,,,,,,,41,,,,,,1,,,,40,,,,0,0,,1,1,150,,,1,,,,95,5,0,0,0,0,4,,1,2,,,3,3,2,1000,2,1,2,2,2,,7,1,1,,,,,10,2,,,,,5,,,,,,,,,,751,6,54.28
14,1,3,1,3,4,3,5,1,4,63400,25000,38400,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,900,40,1,4300,1650,390,,,290,,,0,,1,150,,,0,,1,,,,0,0,0,0,0,100,0,90,0,0,10,0,0,100,0,0,0,2,,2,,,,,,,100,0,25,20,0,5,0,0,150,1,2,,,,,7,,9,,,12,13,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,40,10,,,0,0,,1,1,500,,,1,,,,90,10,0,0,0,0,4,,4,3,,6,3,3,2,1800,3,1,2,2,1,3,8,1,1,2,3,,,10,1,,,,,5,,,,,,,,,,647,3,54.28
14,1,3,1,3,4,3,6,1,3,60000,0,60000,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,1000,10,1,7000,2150,2200,,,2000,,,0,,1,0,,1,0,,1,,,,30,0,0,0,0,70,0,70,0,0,30,0,0,100,0,0,0,2,,2,,,,,,,120,0,62,12,0,10,0,0,204,1,2,,,,,7,,9,,,12,,14,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,50,40,,,0,0,,1,3,,,,1,,,,95,5,0,0,0,0,4,,2,3,,3,3,3,1,6000,3,2,2,2,1,11,7,1,1,2,3,,,10,1,,,,,5,,,,,,,,,,822,7,54.28
14,1,3,1,4,1,3,1,2,,16500,0,16500,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,620,25,1,1500,300,300,,,600,,,0,,1,300,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,1,50,0,50,0,0,1,25,0,1,2,10,2,0,0,40,,2,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,60,60,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,2,2,,,3,3,3,1000,3,2,2,2,2,,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,4,2,3,1,1,1,49587,0,49587,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,100,30,1,6000,1200,0,,1,0,,1,0,,1,0,,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0,0,0,1,0,1,0,0,2,,2,,,,,7,,9,10,,12,,14,,16,,,,,21,,,24,,,,,,,,,,,,,1,,,,1,,,,0,0,,4,1,200,,,1,,,,100,0,0,0,0,0,4,,1,3,,1,2,2,1,2000,3,2,2,2,2,,8,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,4,2,3,1,1,2,36927,36927,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,435,11,1,2500,300,350,,,340,,,0,,1,68,,,0,,1,,,,80,0,0,0,0,20,0,20,0,0,0,0,80,100,0,0,0,2,,1,20,0,80,0,0,1,0,0,0,5,0,0,0,0,5,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,29,,,,,,,,1,1,,,14,8,,,0,0,,1,1,150,,,1,,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,300,1,2,2,2,2,,3,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,4,2,3,1,2,,33058,0,33058,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,1000,15,1,1200,200,1100,,,1000,,,0,,1,200,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,0,10,3,100,0,0,0,113,,2,,,,,,,,,,,,,,16,,,,,,,,,,,,,29,,,,,,,,1,1,,,30,30,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,7,2,,,3,3,1,300,3,2,2,3,2,,7,1,1,,,,,2,1,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,4,3,3,1,1,2,24750,24750,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,1020,25,1,1500,800,800,,,800,,,0,,1,258,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,1,0,5,95,0,0,1,20,0,60,25,0,2,0,0,107,,2,,,,,7,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,1,,,,60,,,,0,0,,1,1,250,,,1,,,,100,0,0,0,0,0,5,,1,2,,,3,3,6,400,3,1,2,2,2,,8,1,1,,,,,2,1,,,,,,,,,9,,,,,,,,54.28
14,1,3,1,4,3,3,1,2,,10909,0,10909,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,500,16,1,2800,1000,1550,,,1500,,,0,,1,1000,,,0,,1,,,,90,0,0,0,0,1,9,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,60,0,100,10,50,0,0,0,220,,2,,,,,7,,,,,,13,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,150,110,,,0,0,,1,2,,2022,250,1,,,,80,20,0,0,0,0,2,9997,,2,,,1,1,1,3000,2,1,2,2,2,,9,1,1,,,,,10,2,,,,,5,,,,,,,,,,556,1,54.28
14,1,3,1,4,3,3,1,2,,39600,0,39600,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,1500,20,1,5963.736,901.5,1600,,,1500,,,0,,1,1000,,,0,,1,,,,0,0,0,0,60,40,0,0,0,0,100,0,0,100,0,0,0,2,,1,0,0,100,0,0,1,150,0,0,2,50,10,0,0,212,,2,,,,,,,9,,,12,,14,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,60,50,,,0,0,,1,1,200,,,1,,,,100,0,0,0,0,0,4,,5,2,,,3,3,1,2000,3,1,2,2,2,,3,1,1,,,,,7,2,,,,,,,,,,,,,,9998,561,1,54.28
14,1,3,1,4,3,3,6,1,2,25124,25124,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,150,30,1,9500,3400,960,,,880,,,0,,1,126,,,0,,1,,,,90,0,0,0,0,10,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,36,0,2,6,0,2,0,0,46,,2,,,,,7,,,,,12,,14,,16,,,,,,,,24,,,,,,,,,,,,,1,1,,,15,10,,,0,0,,1,1,300,,,1,,,,75,25,0,0,0,0,4,,1,2,,,3,2,2,1000,3,2,2,2,2,,8,1,1,,,,,10,2,,,,,5,,,,,,,,,,761,6,54.28
14,1,3,1,4,4,3,1,1,2,11880,11880,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,80,40,1,10914.7461,2318.2,50,,,50,,,0,,1,10,,,0,,1,,,,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,2,,1,0,90,10,0,0,1,0,0,0,2,0,0,0,0,2,,,,,,,7,,,,,12,13,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,2,2,,,0,0,,1,1,150,,,1,,,,100,0,0,0,0,0,5,,5,4,,1,3,3,3,150,1,2,2,2,1,5,3,2,,,,,,6,1,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,4,4,3,1,2,,19800,0,19800,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,750,30,1,1800,600,600,,,600,,,0,,1,600,,,0,,1,,,,0,0,0,0,30,70,0,0,0,0,100,0,0,100,0,0,0,2,,1,0,0,100,0,0,2,30,0,0,5,22,3,0,0,60,,2,,,,,7,,9,,,12,,,,16,,,,,21,,,24,,,,,,,,,,,,,1,,,,65,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,5,3,,1,3,3,3,1000,3,2,2,2,2,,7,1,1,,,,,10,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,4,4,3,1,2,,20300,0,20300,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,200,25,1,1500,110,31,,,0,,1,0,,1,0,,1,0,,1,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,0,0,1,4,0,0,0,0,5,1,2,,,,,7,,9,,,,13,,,16,,,,,,,,,,,,,,,,,,,,,1,1,,,8,2,,,0,0,,1,1,100,,,1,,,,100,0,0,0,0,0,4,,2,2,,,3,3,3,500,3,2,2,2,2,,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,4,4,3,4,1,4,26000,26000,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,300,37,1,6167.5412,2030.2,1480,,,1400,,,0,,1,420,,,0,,1,,,,0,0,80,0,0,20,0,100,0,0,0,0,0,100,0,0,0,2,,1,30,50,20,0,0,1,0,0,0,5,0,0,0,0,5,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,3,,1,1,3,,25,10,220,,0,0,1,1,1,100,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,500,1,2,2,2,2,,3,2,,,,,,3,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,4,4,3,5,1,3,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,360,22,1,13833.658,8805.618,100,,,100,,,0,,1,40,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,0,1,8,0,2,0,0,11,,2,,,,,7,,,,,,13,14,,16,,,,,21,,,,,,,,29,,,,,,,,1,,,,40,,,,0,0,,1,1,150,,,1,,,,100,0,0,0,0,0,5,,5,2,,,3,3,5,500,3,2,2,2,2,,12,1,1,,,,,6,1,,,,,,,,,9,,,,,,561,1,54.28
14,1,3,1,4,5,3,1,2,,16500,0,16500,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,100,7,1,700,50,70,,,50,,,0,,1,10,,,0,,1,,,,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,2,,2,,,,,,,0,0,0,2,0,0,0,0,2,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,,1,,,,7,,,,0,0,,1,3,,,,1,,,,50,50,0,0,0,0,5,,4,3,,1,3,3,3,100,1,2,2,2,2,,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,4,5,3,1,2,,990,0,990,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,50,25,1,1500,200,200,,,200,,,0,,1,200,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,5,0,1,2,2,1,0,0,11,,2,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,1,1,,,30,30,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,300,3,2,2,2,2,,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,5,2,3,1,2,,9570,0,9570,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,360,16,1,4778.2957,264.2,500,,,450,,,0,,1,100,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,1,0,0,100,0,0,1,20,0,0,2,20,8,0,0,50,,2,,,,,7,,,,,,,14,,16,,,,,,,,,,,,,,,,,,,,,1,1,,,30,20,,,0,0,,1,1,200,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,1,200,3,1,2,3,2,,3,1,1,,,,,7,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,5,3,3,1,1,2,23760,23760,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,455,22,1,1000,150,200,,,100,,,0,,1,25,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,1,50,50,0,0,0,1,0,0,0,4,0,0,120,0,124,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,29,,,,,,4,,1,1,2,,5,5,150,,0,0,1,1,1,70,,,1,,,,0,100,0,0,0,0,4,,2,2,,,3,3,3,200,1,2,2,2,2,,3,2,,,,,,2,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,5,3,3,1,1,2,24750,24750,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,700,24,1,800,10,150,,,50,,,0,,1,10,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,1,0,100,0,0,0,1,0,0,0,3,0,0,0,0,3,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,29,,,,,,2,,,,1,,,,80,,0,0,2,1,3,,,,1,,,,100,0,0,0,0,0,4,,2,3,,3,3,3,3,150,1,2,2,2,2,,3,2,,,,,,2,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,5,4,3,1,1,1,4298,4298,0,100,0,23,77,0,100,0,23,77,0,0,0,0,0,0,60,7,1,3668.3556,186.945,25,,,0,,1,0,,1,0,,1,0,,1,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,6,0,1,1,0,1,0,0,9,,2,,,,,7,,9,,,12,13,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,3,2,,,0,0,,1,1,40,,,1,,,,100,0,0,0,0,0,2,1,,2,,,3,3,3,450,3,2,2,2,2,,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,5,4,3,1,1,2,4881,4881,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,185,23,1,1800,600,450,,,390,,,0,,1,130,,,0,,1,,,,90,0,0,0,0,10,0,0,0,0,0,0,100,100,0,0,0,2,,1,70,10,20,0,0,1,0,0,2,5,0,0,0,0,7,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,29,,,,,,,,1,1,,,6,6,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,300,1,1,2,2,2,,3,2,,,,,,2,2,,,,,,,,,,,,,,9998,,,54.28
