"연령별","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액2","무기질비료_인산질_지출액2","무기질비료_가리질_지출액2","무기질비료_복합_지출액2","무기질비료_토양개량제_지출액2","무기질비료_기타_지출액2","유기질비료_퇴구비_지출액2","유기질비료_계분_지출액2","유기질비료_우분_지출액2","유기질비료_돈분_지출액2","유기질비료_기타_지출액2","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
4,0,0,0,65000,0,0,0,0,0,0,85000,38,1,242051,6,0.47,0,0.31,0.16,0,0.47,0,0.31,0.16,0,0,0,0,0,0,0.47,0,0.31,0.16,0,0.47,0,0.31,0.16,0,0,0,0,0,0,36.3333333333333,2,308.510638297872,319148.936170213,138297.872340426,180851.063829787,0,0,0,138297.872340426,0,0,0,0,0,0,180851.063829787,617021.276595745,258297.872340426,0,0,74468.085106383,0,0,0,899007.092198582,861444.12094065,1760451.21313923,0,2453191.4893617,0,2453191.4893617,6967046.80851064,12773491.4893617,223404.255319149,19963942.5531915,16189487.8534003,693956.512192705,230199.439611596,924155.9518043,8510.63829787234,0,0,0,0,8510.63829787234,12765957.4468085,0,12765957.4468085,0,0,0,0,212.765957446809,0,0,212.765957446809,0,0,0,0,425.531914893617,425.531914893617,136.170212765957,0,136.170212765957,829.787234042553,489.36170212766,340.425531914894,240.425531914894,55.3191489361702,1261.70212765957,0,0,0,0,0,0,0,80.8510638297872,0,0,629.787234042553,17.0212765957447,0,0,0,0,0,255.31914893617,0,0,278.723404255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10423240.5243092,-3423530.40659176,9494519.06345651,23235380.9365435,3377347.441166,26612728.3777095,-13846770.930901,104.558823529412
4,0,0,0,67200,0,0,0,0,115000,0,0,37,1,256777,6,0.44,0,0.44,0,0,0.44,0,0.44,0,0,0,0,0,0,0,0.27,0,0.27,0,0,0.27,0,0.27,0,0,0,0,0,0,0,17,2,259.259259259259,674814.814814815,248888.888888889,425925.925925926,0,0,0,248888.888888889,0,0,0,0,425925.925925926,0,0,184259.259259259,511481.481481481,0,0,0,0,0,0,1490631.11111111,135859.649122807,1626490.76023392,0,948148.148148148,0,948148.148148148,15999481.4814815,3638888.88888889,0,19638370.3703704,6892712.20467836,303889.127484856,227771.421764815,531660.549249671,23888.8888888889,0,0,0,0,23888.8888888889,23888888.8888889,0,23888888.8888889,0,0,0,0,592.592592592593,0,0,592.592592592593,0,0,3703.7037037037,0,0,3703.7037037037,707.407407407407,581.481481481481,125.925925925926,222.222222222222,222.222222222222,0,222.222222222222,0,1151.85185185185,0,0,0,0,0,0,0,118.518518518519,0,0,777.777777777778,48.1481481481481,0,0,0,0,0,0,0,0,207.407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17479290.1788793,16996176.6842105,20635065.5730994,22892193.6861598,1479808.69739782,24372002.3835577,-483113.494668774,96.0131578947368
4,0,0,0,69600,0,0,0,0,0,0,212500,33,1,235300,6,0.44,0,0.44,0,0,0.44,0,0.44,0,0,0,0,0,0,0,0.44,0,0.44,0,0,0.44,0,0.44,0,0,0,0,0,0,0,30.3333333333333,2,56.8181818181818,641136.363636364,158181.818181818,482954.545454545,0,0,0,158181.818181818,0,0,0,0,0,0,482954.545454545,197727.272727273,125000,0,0,0,0,0,481818.181818182,91818.1818181818,0,91818.1818181818,1022727.27272727,102272.727272727,0,102272.727272727,5993606.81818182,0,0,5993606.81818182,2795527.27272727,126386.042072727,80654.1636444318,207040.205717159,136.363636363636,0,0,0,0,136.363636363636,204545.454545455,0,204545.454545455,0,0,0,0,272.727272727273,0,0,272.727272727273,0,0,0,0,1136.36363636364,1136.36363636364,236.363636363636,236.363636363636,0,0,0,0,97.7272727272727,0,334.090909090909,0,0,0,0,0,0,0,22.7272727272727,0,0,77.2727272727273,136.363636363636,0,0,0,0,0,0,0,0,97.7272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6302919.7511717,-2590981.81818182,-2590981.81818182,8789134.09090909,309312.932989886,9098447.02389898,-8893901.56935352,66.3846153846154
4,0,0,0,700000,0,0,0,0,1500000,0,2000000,37,3,256777,6,1.98,0,1.98,0,0,1.98,0,1.98,0,0,0,0,0,0,0,1.98,0,1.98,0,0,1.98,0,1.98,0,0,0,0,0,0,0,39.3333333333333,2,358.585858585859,2121212.12121212,353535.353535354,1767676.76767677,0,0,0,353535.353535354,0,0,0,0,757575.757575758,0,1010101.01010101,684848.484848485,159914.141414141,0,0,0,0,0,42489.898989899,465583.838383838,107298.245614035,572882.083997873,54949.4949494949,1010101.01010101,0,1010101.01010101,1565753.53535354,279226.262626263,0,1844979.7979798,4172299.48803828,148692.832511022,52619.3459611111,201312.178472133,11879.797979798,0,0,0,0,11879.797979798,11879797.979798,0,11879797.979798,0,0,0,0,707.070707070707,0,0,707.070707070707,0,0,3030.30303030303,0,5050.50505050505,8080.80808080808,73.7373737373737,24.2424242424242,49.4949494949495,18.1818181818182,18.1818181818182,0,27.7777777777778,0,119.69696969697,0,0,0,0,0,0,0,23.2323232323232,0,0,0,26.7676767676768,0,0,0,0,0,40.4040404040404,0,0,29.2929292929293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777166.72392668,7707498.4917597,7986724.75438596,5738053.02339181,1211413.18857314,6949466.21196496,4930331.76783302,44.6666666666667
4,0,0,0,77000,0,0,680000,0,0,0,0,36,2,251508,6,1.03,0,1.03,0,0,1.03,0,1.03,0,0,0,0,0,0,0,0.53,0,0.53,0,0,0.53,0,0.53,0,0,0,0,0,0,0,20.7142857142857,2,232.075471698113,1428301.88679245,145283.018867925,1283018.86792453,0,0,0,145283.018867925,0,0,1283018.86792453,0,0,0,0,631886.79245283,219811.320754717,443396.226415094,0,0,0,0,0,320591.194968553,151540.269541779,472131.464510332,909433.962264151,1049056.60377358,0,1049056.60377358,6412079.24528302,5870037.73584906,0,12282116.9811321,10226507.3890386,244625.847781012,162684.522266604,407310.370047615,7547.16981132075,0,0,0,0,7547.16981132075,11320754.7169811,0,11320754.7169811,0,0,0,0,264.150943396226,0,0,264.150943396226,13207.5471698113,0,0,0,0,13207.5471698113,384.905660377358,184.905660377358,200,377.358490566038,301.88679245283,75.4716981132075,49.0566037735849,0,811.320754716981,0,0,0,0,0,0,0,98.1132075471698,0,0,509.433962264151,120.754716981132,0,0,0,0,45.2830188679245,37.7358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7868446.21910422,1094247.3279425,6964285.06379155,16638586.6343217,1456366.9738212,18094953.6081429,-6774198.89116172,55.2666666666667
4,0,0,0,80000,0,0,910000,0,0,0,0,36,2,251508,6,0.58,0,0.38,0.2,0,0.58,0,0.38,0.2,0,0,0,0,0,0,0.55,0,0.35,0.2,0,0.55,0,0.35,0.2,0,0,0,0,0,0,29,2,310.909090909091,1800000,145454.545454545,1654545.45454545,0,0,0,145454.545454545,0,0,1654545.45454545,0,0,0,0,768727.272727273,404090.909090909,0,0,21818.1818181818,0,0,727272.727272727,791200,167851.2,959051.2,400000,1454545.45454545,0,1454545.45454545,10250734.5454545,4941545.45454545,0,15192280,10274013.7454545,243023.780459179,205061.018157455,448084.798616633,7272.72727272727,0,0,0,0,7272.72727272727,10909090.9090909,0,10909090.9090909,0,0,0,0,727.272727272727,0,0,727.272727272727,12727.2727272727,0,0,0,0,12727.2727272727,390.909090909091,198.181818181818,192.727272727273,425.454545454545,134.545454545455,290.909090909091,210.909090909091,0,1027.27272727273,0,0,0,0,0,0,0,127.272727272727,0,0,538.181818181818,36.3636363636364,0,0,112.727272727273,0,18.1818181818182,90.9090909090909,0,0,103.636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12153364.7986166,635077.163636364,5576622.61818182,20524748.2909091,1902630.25316209,22427378.5440712,-11518287.6349803,55.2666666666667
4,0,0,0,84000,0,0,0,0,184000,0,160000,37,1,256777,6,0.53,0,0.53,0,0,0.53,0,0.53,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,34.5,2,312.5,1070000,210000,860000,0,0,0,210000,0,0,0,0,460000,0,400000,1561250,345625,3058250,0,0,0,0,0,668480,174240,842720,0,960000,0,960000,11548055,8397500,0,19945555,15532122,139935.6918128,281673.439322,421609.1311348,16500,0,0,0,0,16500,16500000,0,16500000,0,0,0,0,500,0,0,500,0,0,4000,0,1000,5000,605,0,605,515,515,0,185,0,1305,0,0,0,0,0,0,0,135,0,300,650,50,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12929664.1311348,967878,9365378,27080177,1381609.1311348,28461786.1311348,-11961786.1311348,96.0131578947368
4,0,0,0,84000,0,0,0,0,345000,0,400000,37,2,256777,6,0.52,0,0.52,0,0,0.52,0,0.52,0,0,0,0,0,0,0,0.52,0,0.52,0,0,0.52,0,0.52,0,0,0,0,0,0,0,37,1,384.615384615385,1594230.76923077,161538.461538462,1432692.30769231,0,0,0,161538.461538462,0,0,0,0,663461.538461538,0,769230.769230769,1388461.53846154,199038.461538462,6953846.15384615,0,0,0,0,0,503729.230769231,277761.133603239,781490.36437247,0,484615.384615385,0,484615.384615385,11992869.2307692,9918346.15384615,0,21911215.3846154,21092190.4412955,246656.542477925,347440.105822692,594096.648300617,37692.3076923077,0,0,0,0,37692.3076923077,37692307.6923077,0,37692307.6923077,0,0,0,0,384.615384615385,0,0,384.615384615385,0,0,5769.23076923077,0,1923.07692307692,7692.30769230769,690.384615384615,432.692307692308,257.692307692308,692.307692307692,346.153846153846,346.153846153846,84.6153846153846,0,1467.30769230769,0,0,0,0,0,0,0,88.4615384615385,0,461.538461538462,692.307692307692,76.9230769230769,0,0,0,0,0,28.8461538461538,0,0,119.230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13071581.2636852,16600117.2510121,26518463.4048583,33085059.6720648,1078712.032916,34163771.7049808,3528535.98732691,68.8181818181818
4,0,0,0,84000,0,0,0,0,69000,0,160000,37,2,256777,6,0.93,0,0.93,0,0,0.93,0,0.93,0,0,0,0,0,0,0,0.67,0,0.67,0,0,0.67,0,0.67,0,0,0,0,0,0,0,37,2,134.328358208955,467164.179104478,125373.134328358,341791.044776119,0,0,0,125373.134328358,0,0,0,0,102985.074626866,0,238805.970149254,1132089.55223881,219402.985074627,987313.432835821,0,0,0,0,0,262189.850746269,102655.145326002,364844.99607227,0,1074626.86567164,0,1074626.86567164,12252546.2686567,2199626.86567164,0,14452173.1343284,5627219.01099764,97295.7429711975,187106.749130448,284402.492101645,17014.9253731343,0,0,0,0,17014.9253731343,17014925.3731343,0,17014925.3731343,0,0,0,0,298.507462686567,0,0,298.507462686567,0,0,895.522388059701,0,597.014925373134,1492.53731343284,641.791044776119,414.925373134328,226.865671641791,134.328358208955,134.328358208955,0,122.388059701493,0,898.507462686567,0,0,0,0,0,0,0,83.5820895522388,0,313.432835820895,328.358208955224,23.8805970149254,0,0,0,0,0,29.8507462686567,0,0,119.402985074627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13611575.62643,11387706.3621367,13587333.2278083,17879765.2796544,1359029.35777329,19238794.6374276,-2223869.26429332,68.8181818181818
4,0,0,0,86000,0,0,0,0,0,0,240000,37,1,256777,6,0.41,0,0.41,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0.41,0,0.41,0,0,0,0,0,0,0,42,1,109.756097560976,795121.951219512,209756.097560976,585365.853658537,0,0,0,209756.097560976,0,0,0,0,0,0,585365.853658537,459024.390243902,0,160975.609756098,0,0,0,0,0,485268.292682927,0,485268.292682927,0,170731.707317073,0,170731.707317073,585248.780487805,1796414.63414634,0,2381663.41463415,3953581.87804878,15545.3395170732,41163.4180617073,56708.7575787805,1200,24.390243902439,0,24.390243902439,147.80487804878,1347.80487804878,1553658.53658537,464107.317073171,2017765.85365854,0,0,0,0,975.609756097561,0,0,975.609756097561,0,0,0,0,1463.41463414634,1463.41463414634,48.780487804878,0,48.780487804878,58.5365853658537,34.1463414634146,24.390243902439,0,75.609756097561,182.926829268293,0,0,0,0,0,0,0,56.0975609756098,0,24.390243902439,48.780487804878,48.780487804878,0,0,0,0,0,0,0,0,4.8780487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812689.245383658,-1935816.02439024,-139401.390243903,4538830.65853659,227440.464895854,4766271.12343244,-2748505.2697739,96.0131578947368
4,0,0,0,87000,0,0,0,0,0,0,0,36,1,251508,6,0.14,0,0.14,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0.14,0,0.14,0,0,0.14,0,0.14,0,0,0,0,0,0,0,27,2,428.571428571429,621428.571428571,621428.571428571,0,0,0,0,621428.571428571,0,0,0,0,0,0,0,792857.142857143,134714.285714286,0,0,142857.142857143,0,0,25000,239380.952380952,81762.8571428571,321143.809523809,188571.428571429,1371428.57142857,0,1371428.57142857,6894300,467857.142857143,0,7362157.14285714,2945937.52380952,122318.2273958,98431.4952307143,220749.722626514,1071.42857142857,0,0,0,0,1071.42857142857,1607142.85714286,0,1607142.85714286,0,0,0,0,1428.57142857143,0,0,1428.57142857143,0,0,0,0,0,0,342.857142857143,0,342.857142857143,28.5714285714286,28.5714285714286,0,121.428571428571,0,492.857142857143,0,0,0,0,0,0,0,71.4285714285714,0,0,314.285714285714,14.2857142857143,0,0,0,0,0,42.8571428571429,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8486478.29405509,-1338794.66666667,-870937.523809524,9840237.52380952,1592178.29405509,11432415.8178646,-9825272.96072175,90.8205128205128
4,0,0,0,88000,0,0,0,200000,0,0,0,33,1,235300,6,0.55,0.44,0.11,0,0,0.55,0.44,0.11,0,0,0,0,0,0,0,0.29,0.22,0.07,0,0,0.29,0.22,0.07,0,0,0,0,0,0,0,17.6666666666667,2,155.172413793103,993103.448275862,303448.275862069,689655.172413793,0,0,0,303448.275862069,0,0,0,689655.172413793,0,0,0,1139655.17241379,126206.896551724,0,0,258620.689655172,0,0,0,366234.482758621,180248.275862069,546482.75862069,268965.517241379,1551724.13793103,0,1551724.13793103,6586758.62068965,903448.275862069,0,7490206.89655172,4471782.75862069,259709.886408,108500.9901,368210.876508,2620.68965517241,0,310.344827586207,0,1225.86206896552,3846.55172413793,4166896.55172414,3064655.17241379,7231551.72413793,0,0,0,0,551.724137931034,0,0,551.724137931034,0,3448.27586206897,0,0,0,3448.27586206897,317.241379310345,234.48275862069,82.7586206896552,55.1724137931034,55.1724137931034,0,82.7586206896552,0,455.172413793103,0,0,0,0,0,0,0,165.51724137931,0,0,137.931034482759,55.1724137931034,0,0,0,0,0,0,0,0,96.551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8506693.63512869,2759768.96551724,3663217.24137931,11058541.3793103,1919935.01443903,12978476.3937494,-5746924.66961145,66.3846153846154
4,0,0,0,88000,0,36000,0,128000,0,0,0,33,1,235300,6,1.01,0,0.94,0.07,0,1.01,0,0.94,0.07,0,0,0,0,0,0,0.45,0,0.42,0.03,0,0.45,0,0.42,0.03,0,0,0,0,0,0,27.9,2,324.444444444444,560000,275555.555555556,284444.444444444,0,0,0,195555.555555556,0,80000,0,284444.444444444,0,0,0,1465777.77777778,193333.333333333,0,0,0,0,0,0,192266.666666667,193600,385866.666666667,562962.962962963,1486666.66666667,0,1486666.66666667,11299288.8888889,2679875.55555556,0,13979164.4444444,6083116.2962963,285720.991867674,175616.034176889,461337.026044563,0,0,2000,0,7900,7900,0,19750000,19750000,0,0,0,0,355.555555555556,0,4.44444444444444,360,0,1422.22222222222,0,0,0,1422.22222222222,533.333333333333,275.555555555556,257.777777777778,168.888888888889,168.888888888889,0,168.888888888889,0,871.111111111111,0,0,0,0,0,0,0,320,0,0,266.666666666667,124.444444444444,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13247292.5816001,13666883.7037037,16346759.2592593,17382405.1851852,1948003.69271123,19330408.8778964,419591.122103587,66.3846153846154
4,0,0,0,890000,0,72500,0,0,0,0,255000,37,2,256777,6,0.53,0.26,0.27,0,0,0.53,0.26,0.27,0,0,0,0,0,0,0,0.53,0.26,0.27,0,0,0.53,0.26,0.27,0,0,0,0,0,0,0,36.5714285714286,2,349.056603773585,2297169.81132075,1816037.73584906,481132.075471698,0,0,0,1679245.28301887,0,136792.452830189,0,0,0,0,481132.075471698,1219622.64150943,50000,3954716.98113208,0,0,0,0,0,634611.320754717,11506.4150943396,646117.735849057,0,584905.660377358,0,584905.660377358,12731626.4150943,3243735.8490566,0,15975362.2641509,11668140.0188679,51041.1953843774,254744.859045849,305786.054430226,16037.7358490566,0,0,0,0,16037.7358490566,16037735.8490566,0,16037735.8490566,0,0,0,0,3773.58490566038,0,188.679245283019,3962.2641509434,0,0,0,0,1886.79245283019,1886.79245283019,679.245283018868,562.264150943396,116.981132075472,226.415094339623,113.207547169811,113.207547169811,98.1132075471698,0,1003.77358490566,0,0,0,0,0,0,0,158.490566037736,0,264.150943396226,452.830188679245,52.8301886792453,0,0,0,0,0,37.7358490566038,0,0,37.7358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13622318.1299019,4369595.83018868,7613331.67924528,24399766.4339623,890691.714807585,25290458.1487698,-9252722.29971324,68.8181818181818
4,0,0,20000,60000,0,0,1000000,0,0,0,0,37,2,256777,6,0.63,0.63,0,0,0,0.63,0.63,0,0,0,0,0,0,0,0,0.63,0.63,0,0,0,0.63,0.63,0,0,0,0,0,0,0,0,24.5,2,1293.65079365079,1714285.71428571,126984.126984127,1587301.58730159,0,0,31746.0317460317,95238.0952380952,0,0,1587301.58730159,0,0,0,0,212857.142857143,277222.222222222,4153015.87301587,0,0,0,0,15873.0158730159,1744253.96825397,456779.54887218,2201033.51712615,228571.428571429,1430158.73015873,0,1430158.73015873,6267092.06349206,2136698.41269841,0,8403790.47619048,11196334.32665,515611.565038583,160207.543901111,675819.108939694,21428.5714285714,0,0,0,0,21428.5714285714,21428571.4285714,0,21428571.4285714,0,0,0,95.2380952380952,158.730158730159,0,0,253.968253968254,15873.0158730159,0,0,0,0,15873.0158730159,309.52380952381,168.253968253968,141.269841269841,126.984126984127,63.4920634920635,63.4920634920635,79.3650793650794,12.6984126984127,528.571428571429,0,0,0,0,0,0,0,53.968253968254,0,31.7460317460317,253.968253968254,25.3968253968254,0,0,0,0,9.52380952380952,38.0952380952381,0,0,39.6825396825397,0,0,0,0,76.1904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8373069.90259049,10232237.1019215,12368935.5146199,17463426.390142,2105977.83909842,19569404.2292404,1859167.19933099,68.8181818181818
4,182000,0,0,0,0,0,0,0,0,0,0,38,3,242051,6,1.53,0.4,0.61,0.43,0.09,1.53,0.4,0.61,0.43,0.09,0,0,0,0,0,1.53,0.4,0.61,0.43,0.09,1.53,0.4,0.61,0.43,0.09,0,0,0,0,0,58,2,279.738562091503,118954.248366013,118954.248366013,0,118954.248366013,0,0,0,0,0,0,0,0,0,0,317647.058823529,109607.843137255,78431.3725490196,0,0,0,0,89542.4836601307,1043660.13071895,143984.588923289,1187644.71964224,296296.296296296,126067.973856209,0,126067.973856209,1456681.04575163,1134358.16993464,0,2591039.21568627,3574533.19240913,194573.871761065,35834.0625055556,230407.934266621,9486.92810457516,0,0,104.575163398693,316.862745098039,9803.7908496732,18973856.2091503,1039309.80392157,20013166.0130719,0,261.437908496732,0,0,0,0,0,261.437908496732,0,0,0,0,0,0,86.9281045751634,39.2156862745098,47.7124183006536,78.4313725490196,41.8300653594771,36.6013071895425,10.4575163398693,0,175.816993464052,0,0,0,0,0,0,0,20.9150326797386,0,0,151.633986928105,3.26797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813156.95387446,16438632.8206628,17572990.9905974,5031214.23816076,356475.90812283,5387690.14628359,14625475.8667883,48.7272727272727
4,24000,0,0,0,0,0,0,0,0,0,432000,37,1,256777,6,0.29,0.14,0.15,0,0,0.29,0.14,0.15,0,0,0,0,0,0,0,0.22,0.07,0.15,0,0,0.22,0.07,0.15,0,0,0,0,0,0,0,19.5,2,545.454545454545,2072727.27272727,109090.909090909,1963636.36363636,109090.909090909,0,0,0,0,0,0,0,0,0,1963636.36363636,459545.454545455,737909.090909091,3012727.27272727,0,0,0,0,45454.5454545455,345600,125052.631578947,470652.631578947,174545.454545455,2022727.27272727,0,2022727.27272727,17887818.1818182,7814454.54545455,0,25702272.7272727,15044793.2679426,158368.631528498,347264.948731818,505633.580260316,38636.3636363636,0,0,0,0,38636.3636363636,39772727.2727273,0,39772727.2727273,0,181.818181818182,0,0,0,0,0,181.818181818182,0,0,0,0,7272.72727272727,7272.72727272727,1072.72727272727,572.727272727273,500,545.454545454545,272.727272727273,272.727272727273,113.636363636364,0,1731.81818181818,0,0,0,0,0,0,0,45.4545454545455,0,254.545454545455,1154.54545454545,45.4545454545455,0,0,81.8181818181818,0,45.4545454545455,0,0,0,68.1818181818182,0,0,0,0,36.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20416179.0348058,24727934.0047847,32542388.5502392,32932611.4497608,2528360.85298759,35460972.3027484,4311754.96997891,96.0131578947368
4,2550,0,2550,28000,0,10000,79200,0,0,0,86000,37,2,256777,6,0.69,0,0.69,0,0,0.62,0,0.62,0,0,0.07,0,0.07,0,0,0.66,0,0.66,0,0,0.59,0,0.59,0,0,0.07,0,0.07,0,0,52,2,306.060606060606,315606.060606061,65303.0303030303,250303.03030303,3863.63636363636,0,3863.63636363636,42424.2424242424,0,15151.5151515152,120000,0,0,0,130303.03030303,892727.272727273,95560.6060606061,4518712.12121212,0,0,0,2119621.21212121,253030.303030303,783030.303030303,83368.4210526316,866398.724082935,363636.363636364,1368181.81818182,165151.515151515,1533333.33333333,19738072.7272727,4029993.93939394,0,23768066.6666667,13877215.1180223,120990.073673537,346535.174272879,467525.247946416,19227.2727272727,0,0,0,0,19227.2727272727,19227272.7272727,0,19227272.7272727,0,9.09090909090909,0,9.09090909090909,84.8484848484849,0,1.51515151515152,104.545454545455,727.272727272727,0,0,0,303.030303030303,1030.30303030303,1254.54545454545,706.060606060606,548.484848484848,248.484848484849,248.484848484849,0,69.6969696969697,0,1572.72727272727,0,0,0,0,0,0,0,53.030303030303,0,300,884.848484848485,121.212121212121,0,0,24.2424242424242,0,4.54545454545455,27.2727272727273,0,0,33.3333333333333,0,0,0,0,124.242424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21573779.793401,5350057.6092504,9545203.06379585,33450136.3301435,2000858.58127975,35450994.9114233,-16223722.1841506,68.8181818181818
