"지역","구분","독림가구분","연령","임업 시작연도","선정연도","본인여부","본인이 아닌 응답자","최근3년간 임업경영활동 유무","임업경영인이 된 동기","전겸업여부","겸업 업종","임업종사일수","주업종","장기경영계획 유무","거주지역위치","산림소유여부","산림경영계획 유무","산림경영계획 면적","기타내용_1","매입_1","상속_1","증여_1","기타_1","총 소유산림면적","산림매입방법_부동산중개소","산림매입방법_지인소개","산림매입방법_경매","산림매입방법_기타","산림경영투자","기타내용_2","육림사업_1","병해충 방제_1","시비작업_1","임도개설_1","기타_2","총 투자금액","적정한 영림업 규모","가구총수입","임업총수입","임업수입 증감","임업수입 증가이유","임업수입 감소이유","생산항목1","생산항목2","생산항목3","생산항목4","생산항목5","생산항목6","생산항목7","생산항목8","생산항목9","생산항목10","생산항목11","생산항목12","생산항목13","생산항목14","생산항목15","생산항목16","생산항목17","생산항목18","생산항목19","생산항목20","유실수기타","조경재업기타","조경재업기타 단위","임산버섯기타","기타_3","기타단위","목재생산_수량","밤_수량","떫은감_수량","대추_수량","호두_수량","기타_수량_1","조경수_수량","분재_수량","잔디_수량","야생화_수량","기타_수량_2","건표고_수량","생표고_수량","송이_수량","기타_수량_3","산채류_수량","약용류_수량","수액채취_수량","목탄_수량","기타_수량_4","목재생산_판매액","밤_판매액","떫은감_판매액","대추_판매액","호두_판매액","기타_판매액_1","조경수_판매액","분재_판매액","잔디_판매액","야생화_판매액","기타_판매액_2","건표고_판매액","생표고_판매액","송이_판매액","기타_판매액_3","산채류_판매액","약용류_판매액","수액채취_판매액","목탄_판매액","기타_판매액_4","목재생산_2018년 생산량예상","밤_2018년 생산량예상","떫은감_2018년 생산량예상","대추_2018년 생산량예상","호두_2018년 생산량예상","기타_2018년 생산량예상_1","조경수_2018년 생산량예상","분재_2018년 생산량예상","잔디_2018년 생산량예상","야생화_2018년 생산량예상","기타_2018년 생산량예상_2","건표고_2018년 생산량예상","생표고_2018년 생산량예상","송이_2018년 생산량예상","기타_2018년 생산량예상_3","산채류_2018년 생산량예상","약용류_2018년 생산량예상","수액채취_2018년 생산량예상","목탄_2018년 생산량예상","기타_2018년 생산량예상_4","목재생산_2019년 생산량예상","밤_2019년 생산량예상","떫은감_2019년 생산량예상","대추_2019년 생산량예상","호두_2019년 생산량예상","기타_2019년 생산량예상","조경수_2019년 생산량예상","분재_2019년 생산량예상","잔디_2019년 생산량예상","야생화_2019년 생산량예상","기타_2019년 생산량예상_1","건표고_2019년 생산량예상","생표고_2019년 생산량예상","송이_2019년 생산량예상","기타_2019년 생산량예상_2","산채류_2019년 생산량예상","약용류_2019년 생산량예상","수액채취_2019년 생산량예상","목탄_2019년 생산량예상","기타_2019년 생산량예상_3","기타내용_3","인건비_1","장비운영비_1","시설유지비_1","재료비_1","토지임차료_1","기타_4","비용합계","기타내용_4","육림작업_1","조림작업_1","산림순시_1","병해충 방제_2","시비작업_2","제초작업_1","수확작업_1","기타_5","노동력합계","자가노동비율","기타내용_5","여유자금_1","정부융자_1","정부보조_1","금융권대출_1","사채_1","기타_6","총부채","임업경영부채","임업정책자금 지원경험","숲가꾸기^ 임도시설 등 경영기반조성","전문임업인기반조성","사립휴양시설조성","단기산림소득지원","목재이용활성화지원","임야매입자금","기타_7","정부지원확대사업","정책자금지원받지않은 이유","임산물 판매유무","목재류판매유무","단기소득임산물판매유무","기타내용_6","목상","수집상_1","제재소","목탄·목초액 생산자","표고버섯 재배자","기타_8","기타내용_7","소비자직거래","농협","산림조합","도소매상","수집상","백화점","기타_9","기타내용_8","직접판매","전화주문판매","인터넷판매","기타_10","필요한정보습득경로","정보 충분성","정보 부족분야","문제의논대상","장래전망_1","장래전망 밝은 이유","장래전망 어두운 이유","향후 계획","줄이거나 중단하려는 이유","애로사항","보조지원 충분성_1","융자지원 충분성_1","세제지원 충분성_1","관련전공 수료여부","기타내용_9","국가및공공기관_1","지자체_1","관련협회단체_1","기타_11","교육횟수합계","정부역할","정보원하는 분야","완화되어야할 규제","MID","nid","X","X1","Y1","경영인 구분","산림소재지","선정연도별","연령별","성별","전/겸업별","산림규모별","임업수입별","주요업종별","선정연도별2","가중값","(대푯값)연령","(대푯값)선정연도","(대푯값)임업종사일수","(대푯값)매입","(대푯값)상속","(대푯값)증여","(대푯값)기타_1","(대푯값)총 소유산림면적","(대푯값)육림사업","(대푯값)병해충 방제_1","(대푯값)시비작업_1","(대푯값)임도개설","(대푯값)기타_2","(대푯값)총 투자금액","(대푯값)가구총수입","(대푯값)임업총수입","(대푯값)목재생산_수량","(대푯값)밤_수량","(대푯값)떫은감_수량","(대푯값)대추_수량","(대푯값)호두_수량","(대푯값)기타_수량_1","(대푯값)조경수_수량","(대푯값)분재_수량","(대푯값)잔디_수량","(대푯값)야생화_수량","(대푯값)기타_수량_2","(대푯값)건표고_수량","(대푯값)생표고_수량","(대푯값)송이_수량","(대푯값)기타_수량_3","(대푯값)산채류_수량","(대푯값)약용류_수량","(대푯값)수액채취_수량","(대푯값)목탄_수량","(대푯값)기타_수량_4","(대푯값)목재생산_판매액","(대푯값)밤_판매액","(대푯값)떫은감_판매액","(대푯값)대추_판매액","(대푯값)호두_판매액","(대푯값)기타_판매액_1","(대푯값)조경수_판매액","(대푯값)분재_판매액","(대푯값)잔디_판매액","(대푯값)야생화_판매액","(대푯값)기타_판매액_2","(대푯값)건표고_판매액","(대푯값)생표고_판매액","(대푯값)송이_판매액","(대푯값)기타_판매액_3","(대푯값)산채류_판매액","(대푯값)약용류_판매액","(대푯값)수액채취_판매액","(대푯값)목탄_판매액","(대푯값)기타_판매액_4","(대푯값)인건비","(대푯값)장비운영비","(대푯값)시설유지비","(대푯값)재료비","(대푯값)토지임차료","(대푯값)기타_3","(대푯값)비용합계","(대푯값)육림작업","(대푯값)조림작업","(대푯값)산림순시","(대푯값)병해충 방제_2","(대푯값)시비작업_2","(대푯값)제초작업","(대푯값)수확작업","(대푯값)기타_4","(대푯값)노동력합계","(대푯값)자가노동비율","(대푯값)총부채","(대푯값)임업경영부채","(대푯값)국가및공공기관","(대푯값)지자체","(대푯값)관련협회단체","(대푯값)기타_5","(대푯값)교육횟수합계","(대푯값)장래전망","정보충분성","장래전망_2","보조지원 충분성_2","융자지원 충분성_2","세제지원 충분성_2","매입_2","상속_2","증여_2","기타_12","총 산림면적","육림사업_2","병해충 방제_3","시비작업_3","임도개설_2","기타_13","총 투자 금액","목재","밤","떫은감","대추","호두","기타 유실수","조경수","분재","잔디","야생화","기타 조경재","건표고","생표고","송이","기타버셧류","산채류","약용류","수액채취","목탄","기타 임산물","인건비_2","장비운영비_2","시설유지비_2","재료비_2","토지임차료_2","기타_14","총 임업경영비","육림작업_2","조림작업_2","산림순시_2","병해충 방재_4","시비작업_4","제초작업_2","수확작업_2","기타_15","총 투입노동력","여유자금_2","정부융자_2","정부보조_2","금융권대출_2","사채_2","기타_16","합계","국가및공공기관_2","지자체_2","관련 협회나 단체_2","기타_17","계"
15,2,,3,2008,5,1,,1,3,3,1,2,1,2,2,1,2,,98,3,1,1,1,3,2,,,,1,98,1,0,0,0,0,1,2,4,1,4,,,11,,,,,,,,,,,,,,,,,,,,,16,5,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,98,1,1,2,1,1,1,2,98,2,1,2,1,1,1,1,1,3,5,98,100,0,0,0,0,0,3,2,1,1,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,6,3,4,2,3,,,2,,2,3,3,3,1,98,2,2,1,1,3,1,3,,32082,618,1,1,1,2,5,5,3,1,2,2,1,1,1,1.01683,54,2012,50,8,0,0,0,8,5,0,0,0,0,5,4000,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,20,0,0,0,20,20,0,30,0,0,0,0,0,50,100,2000,1000,2,1,0,0,3,3,4.2,5.2,4.2,4.2,4.2,8,0,0,0,8,5,0,0,0,0,5,,,,,,,,,,,0,,,,,,,,,,0,0,20,0,0,0,20,20,0,30,0,0,0,0,0,50,100,0,0,0,0,0,100,2,1,0,0,3
15,2,,3,2008,5,1,,1,3,3,1,3,8,1,2,1,2,,98,1,2,1,1,2,,,,,2,,,,,,,,3,3,2,2,,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,,,,,,,2,,,,,,,,,,,,,3,,,,,,,2,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,2,,,,,98,3,3,1,1,1,1,4,98,1,1,4,1,1,2,2,1,4,4,98,100,0,0,0,0,0,1,1,2,,,,,,,,,1,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,100,0,0,0,6,4,4,3,3,,,2,,4,4,4,4,2,98,1,1,1,1,1,2,,1,37188,637,1,1,1,2,5,5,3,2,2,2,2,5,2,1.01683,52,2016,100,0,4,0,0,4,,,,,,,3000,900,,,500,,,,,,,,,,,,,300,,,,,,,400,,,,,,,,,,,,,500,,,,,150,100,0,0,0,0,250,0,0,100,0,0,5,10,0,115,80,0,0,0,0,0,0,0,3,4.2,5.2,4.2,4.2,4.2,0,4,0,0,4,,,,,,,,,400,,,,,,,,,,,,,500,,,,,150,100,0,0,0,0,250,0,0,100,0,0,5,10,0,115,100,0,0,0,0,0,100,0,0,0,0,0
15,2,,3,2008,5,1,,1,3,3,3,2,8,1,2,1,2,,98,3,1,1,1,3,3,,,,2,,,,,,,,1,7,2,1,4,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,98,2,1,1,2,1,1,2,98,1,1,2,1,2,2,3,1,4,4,98,100,0,0,0,0,0,7,1,2,,,,,,,,,97,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,0,100,0,0,2,2,,2,3,,,2,,4,3,3,3,2,98,1,1,1,1,1,1,1,,27046,423,1,1,1,2,5,5,3,1,2,2,2,5,1,1.01683,58,2010,40,7,0,0,0,7,,,,,,,10300,300,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,300,,,,,60,0,0,20,0,0,80,0,0,20,0,1,7,90,0,118,90,15000,0,0,0,0,0,0,3,4.1,5.2,4.2,4.2,4.2,7,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,300,,,,,60,0,0,20,0,0,80,0,0,20,0,1,7,90,0,118,100,0,0,0,0,0,100,0,0,0,0,0
15,2,,3,2008,5,1,,1,4,2,1,5,2,2,1,1,2,,98,1,3,1,1,3,,,,,1,98,2,1,1,0,0,2,4,3,3,3,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,98,3,3,3,4,1,1,5,98,3,1,4,3,3,4,4,1,6,4,98,100,0,0,0,0,0,1,1,2,,,,,,,,,4,1,0,1,,,,,,,,98,10,0,90,0,0,0,0,98,100,0,0,0,2,4,3,3,4,,2,3,1,1,3,4,3,2,98,1,3,2,1,4,2,,3,27352,598,1,1,1,2,5,5,3,2,2,2,3,2,2,1.01683,54,2014,260,0,6,0,0,6,500,200,100,0,0,800,3000,2000,,,10000,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,200,200,200,300,0,0,900,50,0,120,70,80,100,120,0,540,80,0,0,0,3,2,0,5,2,4.2,5.3,4.2,4.2,4.2,0,6,0,0,6,500,200,100,0,0,800,,,1500,,,,,,,,,,,,,,,,,,200,200,200,300,0,0,900,50,0,120,70,80,100,120,0,540,100,0,0,0,0,0,100,0,3,2,0,5
15,2,,3,2008,5,1,,1,4,3,1,2,97,2,2,1,2,,98,1,4,1,1,4,,,,,1,62,1,0,0,0,1,2,4,7,3,3,,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,98,1,1,3,1,1,1,3,98,1,1,2,1,1,2,3,1,3,5,98,100,0,0,0,0,0,1,1,2,,,,,,,,,1,1,0,1,,,,,,,,98,20,0,80,0,0,0,0,98,0,0,100,0,1,4,4,1,3,,,2,,2,3,3,3,2,98,2,2,2,1,3,2,,3,27132,564,1,1,1,2,5,5,3,1,2,3,3,9,2,1.01683,50,2015,30,0,12,0,0,12,400,0,0,0,400,800,10000,2000,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,2000,,,,,,,0,0,200,0,0,0,200,0,0,20,0,0,3,60,0,83,100,0,0,2,1,1,0,4,3,4.2,5.2,4.2,4.2,4.2,0,12,0,0,12,400,0,0,0,400,800,,,,,,,,,,,,,,2000,,,,,,,0,0,200,0,0,0,200,0,0,20,0,0,3,60,0,83,100,0,0,0,0,0,100,2,1,1,0,4
15,2,,3,2008,5,1,,1,4,3,1,5,7,1,2,2,,,,,,,,,,,,,2,,,,,,,,2,5,4,2,,,3,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,5,,,,,,,,,,,2,3,,,,,,,,5,,,,,,,,,,,2,2,,,,,,,,2,,,,,,,,,,,2,2,,,,,,,,2,,,,,,,,,98,1,1,5,5,3,1,6,98,1,1,1,2,2,2,4,1,4,5,98,100,0,0,0,0,0,2,2,2,,,,,,,,,4,1,0,1,,,,,,,,98,20,50,0,30,0,0,0,98,30,70,0,0,3,2,,3,2,3,,1,,2,3,3,3,2,98,2,2,2,1,3,4,,,27132,581,1,1,1,2,5,5,3,1,2,1,4,4,2,1.01683,53,2015,200,,,,,,,,,,,,7000,5600,,,1400,3000,,,,,,,,1500,,,,,,,,,,,300,800,,,,,,,,4500,,,,,,,,,0,0,700,800,150,0,1650,0,0,0,10,8,5,200,0,223,100,1500,300,2,1,1,0,4,4,4.1,5.1,4.2,4.2,4.2,,,,,,,,,,,,,,300,800,,,,,,,,4500,,,,,,,,,0,0,700,800,150,0,1650,0,0,0,10,8,5,200,0,223,100,0,0,0,0,0,100,2,1,1,0,4
15,2,,3,2008,5,1,,1,4,3,3,2,1,1,3,1,1,3,98,3,1,1,1,3,3,,,,1,98,1,0,0,0,0,1,3,6,1,4,,,6,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,98,1,2,1,1,1,1,2,98,1,1,2,1,1,1,1,1,2,5,98,100,0,0,0,0,0,7,1,2,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,2,3,4,2,1,1,,2,,2,3,3,3,2,24,1,1,3,4,4,1,3,,41570,789,1,1,1,2,5,5,3,1,2,2,1,1,1,1.01683,53,2010,30,6,0,0,0,6,100,0,0,0,0,100,8000,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,80,0,0,0,0,80,0,0,30,0,0,0,0,0,30,100,15000,0,0,0,3,5,8,5,4.2,5.1,4.2,4.2,4.2,6,0,0,0,6,100,0,0,0,0,100,,,,,,0,,,,,,,,,,,,,,,0,80,0,0,0,0,80,0,0,30,0,0,0,0,0,30,100,0,0,0,0,0,100,0,0,3,5,8
15,2,,3,2008,5,1,,1,4,3,97,3,2,2,2,1,2,,98,2,1,1,1,2,2,,,,1,98,0,0,0,1,0,1,2,6,2,3,,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,,2,,9,,,,,,,,,,,,,,,,,,2,,9,,,,,,,,,,,,,,,,98,2,2,2,3,1,1,3,98,1,1,2,2,2,2,3,1,4,4,98,100,0,0,0,0,0,7,1,2,,,,,,,,,4,1,0,1,,,,,,,,98,0,100,0,0,0,0,0,,,,,,1,3,3,3,3,,,2,,1,4,4,4,2,98,2,2,1,1,3,97,,,29817,691,1,1,1,2,5,5,3,1,2,2,2,2,2,1.01683,56,2014,90,4,0,0,0,4,0,0,0,100,0,100,8000,1000,,,10000,,0,,,,,,,,,,,,,,,,,,1000,,0,,,,,,,,,,,,,,,,40,20,20,100,0,0,180,0,0,30,5,2,5,80,0,122,90,25000,0,2,2,0,0,4,3,4.2,5.2,4.2,4.2,4.2,4,0,0,0,4,0,0,0,100,0,100,,,1000,,0,,,,,,,,,,,,,,,,40,20,20,100,0,0,180,0,0,30,5,2,5,80,0,122,100,0,0,0,0,0,100,2,2,0,0,4
15,2,,3,2009,4,1,,1,4,1,,5,7,1,1,1,1,1,98,2,1,1,1,2,2,,,,1,98,4,4,0,3,0,5,3,7,7,2,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,98,7,6,7,7,1,1,7,98,6,4,1,4,1,4,4,1,7,3,98,100,0,0,0,0,0,1,1,2,,,,,,,,,4,1,0,1,,,,,,,,98,0,0,0,50,50,0,0,,,,,,2,3,4,3,2,1,,2,,1,3,3,3,2,98,1,1,4,1,4,2,,2,39184,751,1,1,1,2,5,4,3,1,1,2,7,4,1,1.01683,58,2009,365,2,0,0,0,2,3000,3000,0,2000,0,8000,30000,30000,,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,,,30000,,,,,,,,7000,2000,3000,3000,0,0,15000,600,100,0,200,0,100,200,0,1200,50,0,0,0,0,5,0,5,4,4.2,5.1,4.2,4.2,4.2,2,0,0,0,2,3000,3000,0,2000,0,8000,,,,,,,,,,,,,30000,,,,,,,,7000,2000,3000,3000,0,0,15000,600,100,0,200,0,100,200,0,1200,100,0,0,0,0,0,100,0,0,5,0,5
15,2,,3,2009,5,1,,1,1,3,1,2,9,1,1,2,,,,,,,,,,,,,2,,,,,,,,2,4,2,1,3,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,98,4,3,1,1,1,1,4,98,1,1,1,2,2,2,2,1,3,3,98,100,0,0,0,0,0,1,1,2,,,,,,,,,4,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,50,50,0,0,4,3,2,3,4,,1,2,,1,4,4,4,2,98,1,1,1,1,1,4,,,27131,514,1,1,1,2,5,5,3,1,2,1,2,6,2,1.01683,56,2014,50,,,,,,,,,,,,5000,700,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,700,,,,300,100,0,0,0,0,400,0,0,0,30,10,10,15,0,65,70,0,0,0,0,0,0,0,2,4.2,5.3,4.2,4.2,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,,,300,100,0,0,0,0,400,0,0,0,30,10,10,15,0,65,100,0,0,0,0,0,100,0,0,0,0,0
15,2,,3,2009,5,1,,1,2,3,1,3,2,1,1,2,,,,,,,,,,,,,2,,,,,,,,3,3,2,3,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,98,1,2,2,2,1,1,3,98,2,1,2,2,2,2,2,1,4,5,98,100,0,0,0,0,0,1,1,2,,,,,,,,,1,1,0,1,,,,,,,,98,20,0,0,80,0,0,0,98,100,0,0,0,6,4,4,3,4,,3,3,1,3,4,4,3,2,98,1,2,2,1,2,1,3,,27352,600,1,1,1,2,5,5,3,1,2,1,2,2,2,1.01683,58,2015,100,,,,,,,,,,,,3000,500,,,,,500,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,0,50,30,50,0,0,130,30,0,30,30,20,30,30,0,170,100,0,0,0,1,1,0,2,2,4.2,5.3,4.2,4.2,4.2,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,0,50,30,50,0,0,130,30,0,30,30,20,30,30,0,170,100,0,0,0,0,0,100,0,1,1,0,2
15,2,,3,2009,5,1,,1,4,2,4,3,2,1,2,1,1,2,98,3,1,1,1,3,1,,,,2,,,,,,,,2,4,2,3,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,98,1,2,2,3,1,1,3,98,1,1,3,2,2,2,3,1,4,5,98,100,0,0,0,0,0,3,1,2,,,,,,,,,4,1,0,1,,,,,,,,98,0,100,0,0,0,0,0,,,,,,6,3,2,3,5,,4,2,,5,4,4,4,2,98,1,2,1,1,2,4,,,29817,689,1,1,1,2,5,5,3,1,2,2,2,2,2,1.01683,57,2014,90,5,0,0,0,5,,,,,,,5000,1000,,,10000,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,0,20,20,100,0,0,140,0,0,50,4,3,6,70,0,133,100,2000,0,0,2,0,0,2,1,4.2,5.3,4.2,4.2,4.2,5,0,0,0,5,,,,,,,,,1000,,,,,,,,,,,,,,,,,,0,20,20,100,0,0,140,0,0,50,4,3,6,70,0,133,100,0,0,0,0,0,100,0,2,0,0,2
15,2,,3,2009,5,1,,1,4,3,1,4,10,1,1,1,1,4,98,1,4,1,1,4,,,,,1,98,2,0,0,0,0,2,5,5,2,3,,7,5,14,15,18,,,,,,,,,,,,,,,,,,,,17,,,,,,,2,,,,,,,,,2,10,,,3,,,,,,,3,,,,,,,,,2,2,,,3,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,1,,,,,,,,,3,2,,,2,,,98,3,1,3,2,1,1,4,98,2,1,1,1,3,4,2,1,4,4,98,70,0,0,30,0,0,7,4,2,,,,,,,,,4,1,0,1,,,,,,,,98,20,0,0,0,80,0,0,98,90,10,0,0,6,3,3,3,2,1,,2,,3,4,4,4,2,98,2,2,2,1,4,4,,,27143,759,1,1,1,2,5,5,3,1,2,3,2,7,2,1.01683,59,2014,150,0,13,0,0,13,600,0,0,0,0,600,6000,1450,,,,,200,,,,,,,,,10,10,,,2000,,,,,,,500,,,,,,,,,300,150,,,500,,,190,0,110,70,0,0,370,10,0,0,0,50,110,20,0,190,90,10000,5000,2,2,2,0,6,4,4.2,5.1,4.2,4.2,4.2,0,13,0,0,13,600,0,0,0,0,600,,,,,500,,,,,,,,,300,150,,,500,,,190,0,110,70,0,0,370,10,0,0,0,50,110,20,0,190,70,0,0,30,0,0,100,2,2,2,0,6
15,2,,3,2009,5,1,,1,4,3,3,4,7,1,2,1,1,4,98,4,1,1,1,4,97,,,,1,98,1,0,0,0,0,1,4,3,2,3,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,98,3,3,4,4,1,1,6,98,4,1,1,4,1,4,4,1,6,4,98,100,0,0,0,0,0,3,2,2,,,,,,,,,4,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,100,0,0,0,3,3,3,3,3,,,3,1,1,3,3,3,2,98,1,1,1,1,1,2,,2,39184,753,1,1,1,2,5,5,3,1,2,3,2,4,2,1.01683,52,2015,150,10,0,0,0,10,170,0,0,0,0,170,3000,500,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,500,,,,,,,,200,200,300,300,0,0,1000,150,0,0,150,0,150,150,0,600,80,2500,1300,0,0,0,0,0,3,4.2,5.2,4.2,4.2,4.2,10,0,0,0,10,170,0,0,0,0,170,,,,,,,,,,,,,500,,,,,,,,200,200,300,300,0,0,1000,150,0,0,150,0,150,150,0,600,100,0,0,0,0,0,100,0,0,0,0,0
15,2,,3,2010,5,1,,1,1,1,,4,1,1,2,1,1,1,98,2,1,1,1,2,2,,,,1,98,5,1,1,0,0,5,4,7,7,1,5,,4,5,7,20,,,,,,,,,,,,,,,,,,,,,38,16,,,,1,1,,4,,,,,,,,,,,,,120,,,,1,1,,1,,,,,,,,,,,,,18000,,,,9,9,,9,,,,,,,,,,,,,1,,,,9,9,,9,,,,,,,,,,,,,2,98,7,3,2,3,1,1,7,98,4,1,2,2,2,1,1,1,4,1,98,100,0,0,0,0,0,1,1,2,,,,,,,,,97,2,,,,,,,,,,,,,,,,,,,,,,,4,3,4,1,1,1,,1,,3,3,3,3,2,98,2,1,1,1,2,2,,3,29817,686,1,1,1,2,5,5,3,1,1,2,6,1,2,1.01683,50,2014,180,1,0,0,0,1,8000,50,100,0,0,8150,18000,18000,,,,0,0,,1000,,,,,,,,,,,,,120,,,,0,0,,0,,,,,,,,,,,,,18000,8000,100,10,100,0,0,8210,150,0,20,5,5,0,0,0,180,20,0,0,2,0,0,0,2,5,4.2,5.1,4.2,4.2,4.2,1,0,0,0,1,8000,50,100,0,0,8150,,,,0,0,,0,,,,,,,,,,,,,18000,8000,100,10,100,0,0,8210,150,0,20,5,5,0,0,0,180,100,0,0,0,0,0,100,2,0,0,0,2
15,2,,3,2010,5,1,,1,1,1,,5,2,1,2,1,2,,98,1,4,1,1,4,,,,,1,98,0,1,1,0,0,2,4,4,4,1,4,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,98,3,2,1,1,1,1,4,98,1,1,3,1,3,3,4,1,5,4,98,100,0,0,0,0,0,1,1,2,,,,,,,,,4,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,20,0,80,0,5,4,4,3,3,,,1,,5,4,4,4,2,98,1,1,1,1,1,4,,,37188,638,1,1,1,2,5,5,3,1,1,3,4,2,2,1.01683,57,2014,250,0,12,0,0,12,0,200,300,0,0,500,5000,5000,,,,,4000,,,,,,,,,,,2000,,,,,,,,,3000,,,,,,,,,,,2000,,,,,200,50,0,0,0,0,250,0,0,80,0,70,70,170,0,390,80,0,0,0,0,0,0,0,3,4.2,5.2,4.2,4.2,4.2,0,12,0,0,12,0,200,300,0,0,500,,,,,3000,,,,,,,,,,,2000,,,,,200,50,0,0,0,0,250,0,0,80,0,70,70,170,0,390,100,0,0,0,0,0,100,0,0,0,0,0
15,2,,3,2010,5,1,,1,2,1,,5,7,1,1,2,,,,,,,,,,,,,2,,,,,,,,3,7,7,2,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,98,6,6,6,6,1,1,7,98,1,1,1,3,2,4,6,1,6,2,98,100,0,0,0,0,0,1,1,2,,,,,,,,,1,1,0,1,,,,,,,,98,80,0,0,20,0,0,0,98,20,40,40,0,6,4,3,3,4,,1,3,4,1,3,3,4,2,98,1,3,2,1,3,3,,,27352,750,1,1,1,2,5,5,3,1,1,1,6,4,1,1.01683,51,2010,350,,,,,,,,,,,,10000,10000,,,,,,,,,,,,,15385,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,1500,1000,1000,1000,0,0,4500,0,0,0,70,30,100,600,0,800,30,0,0,0,3,1,0,4,2,4.2,5.3,4.2,4.2,4.2,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,1500,1000,1000,1000,0,0,4500,0,0,0,70,30,100,600,0,800,100,0,0,0,0,0,100,0,3,1,0,4
